X,Y,Z,Digit
4.441111,5.5860558,5.270023,1
4.422436,6.987465,6.421744,0
5.4896502,8.099338,4.918313,0
6.0599976,6.524641,6.2295575,0
4.4420385,5.592158,5.2739353,1
4.045924,9.44024,6.3945956,1
4.6366296,7.712209,4.795912,0
4.4509788,7.654196,4.755124,0
4.147946,7.575714,5.1516824,0
3.5293458,8.529573,5.090825,0
2.8494642,7.0669527,5.40306,1
3.9628794,5.502898,4.9724417,0
3.9399939,4.8345666,5.4672027,0
4.013441,8.645874,7.2980623,0
4.586233,8.308124,6.459761,0
5.4949274,6.8156877,6.878466,0
5.2332697,7.982069,5.095321,0
4.7499886,5.957551,3.8169446,0
4.844324,6.940301,3.9316652,0
6.1599407,5.545463,6.404452,0
5.190388,7.276239,7.086139,0
4.8736253,7.8723984,4.8241544,0
4.0377254,7.7769623,6.345743,0
5.466496,5.9274893,5.9697638,0
4.829155,7.7698627,5.853942,0
5.9357166,5.782762,4.835452,0
4.1578493,9.248453,6.684191,1
5.777559,6.544111,6.589493,0
5.6774287,5.834744,4.444169,0
3.8730004,4.8523107,5.4189205,0
4.120439,4.795285,5.1073384,0
4.711709,5.163163,4.6196704,0
4.4307823,6.925673,6.603669,0
5.2871685,6.301245,5.9218144,0
2.7972066,7.3309717,8.181363,1
5.0173144,7.0437207,4.014425,0
3.802621,6.6593375,5.7489734,0
5.1687336,7.119414,6.7293954,0
4.226816,5.4728518,6.316864,0
5.9152555,5.2548094,4.94742,0
4.920315,6.6218076,4.5514646,0
3.5866163,7.1913414,5.0508604,0
3.522885,6.997313,8.633251,0
3.9115374,8.187403,7.3108554,0
5.639772,5.216186,4.6309953,0
4.2794695,5.063468,4.7573338,1
3.7795374,6.998563,5.37793,1
4.8416224,6.7969637,5.4954233,0
3.7148485,7.394215,4.768355,0
3.881863,4.7286716,5.739142,0
5.768196,5.8199034,6.165544,0
5.614146,5.9672422,6.314419,0
4.187886,5.4809995,6.0710363,0
3.6976585,8.193855,7.9459333,0
2.9361916,7.7653465,6.3390403,0
4.4991283,7.0401816,6.855179,0
5.1073694,7.2469153,5.9486165,0
4.118267,4.882681,5.877245,0
3.8021395,6.4038367,5.8690653,0
4.6969156,8.5073395,4.983425,0
3.4772575,8.607926,4.9708543,1
5.4740143,6.661901,6.8946433,1
4.9423766,7.8698072,5.2407727,0
4.988757,8.057356,5.5957794,0
4.1886835,8.649375,7.054143,0
4.1037307,7.0990763,4.7101336,0
5.2641296,5.333161,4.2994146,0
4.3319035,8.628857,6.864404,0
