X,Y,Z,Digit
6.3596563,5.8131704,4.5247726,1
5.3623114,5.474814,6.2373624,0
6.607459,7.8612194,6.553654,0
6.3137894,7.022711,5.0630054,0
6.3235903,5.856663,4.5153403,1
5.033884,6.917404,8.770306,1
6.664407,6.7906585,7.055927,0
6.6033206,6.9720907,6.9974723,0
5.407291,7.408045,7.0094438,0
5.698188,8.170633,6.709127,0
4.861816,7.5711694,6.431918,1
6.9031663,6.036654,4.2912965,0
6.83454,5.2771544,4.0979185,0
4.27078,5.5108094,8.170927,0
5.769075,5.4255543,7.9449196,0
4.7952175,6.0188885,5.2027683,0
6.6372313,7.516138,6.908861,0
8.221698,6.170282,5.6000056,0
6.9122396,5.576537,7.683718,0
6.571716,6.7543945,4.654777,0
4.2868285,5.886205,6.092474,0
6.990055,7.3531723,7.1248803,0
5.002226,5.9227824,6.9592986,0
6.2399793,6.259171,5.3083158,0
6.0813994,6.3180118,7.2727985,0
7.616075,5.7754345,5.2602015,0
4.9073586,6.6240435,8.743142,1
5.375179,6.5137043,4.9267263,0
7.7824206,5.6433687,5.536344,0
6.9960904,5.1880236,4.154461,0
7.395359,5.7362857,4.2567983,0
7.6628127,6.2856984,4.5999312,0
5.5262365,5.0097837,6.2334447,0
6.3076115,5.5770907,5.6932077,0
2.7172258,6.981714,6.3368797,1
6.8836055,5.5635705,7.647497,0
6.158546,5.3086357,6.884837,0
4.7148743,5.5062766,5.9094744,0
5.661536,5.2561846,4.7679114,0
7.8051987,6.7151937,4.6171956,0
7.1143146,6.9601007,5.8880424,0
5.3962216,7.0350575,6.546143,0
3.3081348,6.4506006,5.7393265,0
5.0352364,5.5325065,7.6419735,0
7.9269586,6.635514,4.892901,0
7.338797,6.061544,4.3491464,1
5.640102,6.6528277,6.710067,1
6.3745093,6.08908,6.486849,0
5.520791,7.2229958,7.041547,0
6.7554345,4.99564,4.267026,0
6.140753,6.5978947,5.0602946,0
6.045699,6.7016993,5.258863,0
6.067927,5.5501885,4.0768847,0
2.4203506,6.1346874,6.3666515,0
4.2896776,6.855717,7.2022724,0
5.3151493,4.910653,6.2103534,0
5.8495436,6.0292287,6.461894,0
6.2283854,5.236597,3.9427829,0
6.204478,4.9633617,6.0465446,0
6.5669093,6.8495507,7.991881,0
5.649168,8.313065,6.5958424,1
4.9130063,6.102886,5.121292,1
6.4577675,7.3767867,7.1611967,0
