X,Y,Z,Digit
5.7072,5.416561,5.551043,1
5.016753,6.2889094,5.463237,0
5.500204,7.148378,2.458211,0
6.5091558,5.7790008,3.6532571,0
5.769261,5.4257255,5.4755735,1
3.4556346,8.6300535,4.091147,1
5.8057,7.5759835,3.647187,0
5.8471475,7.5988884,3.5165646,0
4.109398,6.792028,3.3601825,0
4.6779957,7.075251,2.4509246,0
4.203685,6.1919293,3.1717324,1
5.4634776,5.7456665,3.4576936,0
6.993076,4.8167357,5.070448,0
3.364245,7.898675,5.4566793,0
5.086765,8.109929,5.3840356,0
4.995879,5.3136616,4.7498946,0
5.5078015,7.44757,2.7998765,0
8.4363,6.6606927,4.739121,0
6.5246773,8.357942,5.0102115,0
6.828212,5.062555,3.9253464,0
3.9977689,5.840729,5.2224975,0
5.8568897,7.7027,3.0744991,0
4.534183,6.7737675,4.9127717,0
6.4412994,6.0086646,4.5709352,0
5.2784877,7.766488,4.2857056,0
7.871022,6.3925433,5.1314297,0
3.506968,8.459675,4.4271183,1
5.8392,5.473257,4.1596704,0
7.9435716,6.555637,5.2577176,0
7.0769887,4.787157,5.1514935,0
7.8438683,5.382504,4.942578,0
7.8728294,5.777689,4.642325,0
5.4567943,6.6998,5.7984743,0
6.3577867,6.3415947,5.4126225,0
2.4547522,5.230667,4.22973,1
6.434231,8.348701,5.000511,0
5.9618607,7.229209,5.7183065,0
4.637957,6.0128675,5.511234,0
5.2526674,5.6737986,5.770071,0
8.09454,5.657903,4.0351133,0
7.094304,6.8514066,3.8331344,0
5.040156,6.57866,3.824165,0
2.8831682,4.8291974,4.8123145,0
4.2844768,7.35269,5.147031,0
8.278979,5.958342,4.2861495,0
7.6974535,5.377996,4.760792,1
5.1802607,7.2119017,4.166068,1
5.871254,7.046348,4.5619817,0
5.2107058,7.0784984,3.5749083,0
7.0223103,4.9354253,5.711852,0
6.329376,5.6423106,4.231634,0
6.1694655,5.6619687,4.042624,0
6.290352,4.716066,4.96534,0
