X,Y,Z,Digit
6.6795664,6.4967465,5.2787704,1
6.4739656,6.1836905,3.184892,0
9.043214,7.101851,3.2394276,0
7.0053277,6.997618,4.4119115,0
6.656517,6.6387296,5.320262,1
8.275947,6.495735,1.3991315,1
8.77216,6.1869245,3.713885,0
8.71342,6.355392,3.7822845,0
8.12126,7.012133,3.4000592,0
8.717998,7.237332,2.8128345,0
7.9895096,7.5934405,3.2391903,1
6.390886,6.808701,5.434805,0
5.7749524,6.5769567,5.4767404,0
7.347216,6.334759,1.3487167,0
7.3341155,5.4896364,2.4018211,0
6.5498624,7.0512023,3.367693,0
8.9226265,6.655415,3.2544844,0
8.191539,6.236085,5.080292,0
8.251302,5.4945593,4.021454,0
6.3293443,7.8426437,5.042497,0
6.554431,7.108864,2.824424,0
9.02453,6.41516,3.394881,0
7.3312793,6.089349,2.6774614,0
6.841572,6.5294623,4.552082,0
7.9717374,5.522002,2.8818703,0
7.0814214,5.9418044,5.2897844,0
7.953195,6.706347,1.2798809,1
6.321209,7.386803,4.001395,0
7.482648,5.978179,5.440925,0
5.7120056,6.3471217,5.4689236,0
6.3829746,6.549444,5.7381907,0
7.003289,6.507978,5.6058435,0
6.5041122,5.946486,3.1175416,0
6.692706,6.0772333,4.3390136,0
7.2679763,8.392988,1.5876571,1
8.319994,5.284969,3.6214762,0
6.9609704,5.5969143,3.2581048,0
6.261791,6.758357,3.020925,0
5.8012886,6.414366,3.6646912,0
7.105859,7.46175,5.528204,0
7.7352843,6.5428476,4.850821,0
7.9892535,6.947734,3.7506392,0
6.539788,8.141168,1.7229515,0
7.0077105,6.974711,1.492109,0
7.4053087,6.874446,5.7721553,0
6.4749684,6.6369133,5.755641,1
7.4064813,6.6077724,3.50976,1
7.460188,5.891613,4.0563273,0
8.227666,6.6641965,3.7928634,0
5.996959,6.175214,5.209514,0
6.9432154,7.246935,4.613864,0
7.02085,7.206133,4.1971116,0
5.8394604,7.0262628,4.7884016,0
6.7797265,7.2115164,1.3113939,0
7.653098,7.1124225,2.3626266,0
6.349946,5.9230742,2.8327556,0
7.4241,5.6043572,3.57231,0
5.826849,6.4969177,5.1204405,0
6.6963215,5.5866733,3.6086392,0
8.752695,5.538587,2.7619216,0
8.659199,7.4905496,2.9471495,1
6.543321,7.187791,3.4634125,1
8.746808,6.407356,3.1485374,0
8.762135,6.0755258,2.483155,0
7.4623065,5.9642987,1.5752696,0
8.343615,6.464758,4.0800934,0
7.7064323,7.1183515,4.6950393,0
7.4549255,5.9577217,1.658247,0
8.4546,5.159296,3.3684354,0
6.878752,7.7884746,4.9431844,0
6.491344,5.9972725,2.674436,0
6.597575,6.486768,3.1096287,0
6.947404,8.037471,1.4176425,0
6.4361157,7.903805,5.0501127,0
8.46257,5.695741,2.3017044,0
6.81112,8.080772,1.9743295,0
8.222674,6.7527614,5.7647443,1
7.6719704,7.4844847,3.2030988,0
8.100338,6.237706,1.7106106,0
8.372873,5.429694,3.7710106,0
8.269804,5.256468,3.5971558,0
6.669037,8.231537,1.7039714,0
8.185388,6.694779,3.738045,0
6.692627,8.468784,2.0835457,1
8.624096,5.229729,3.2663453,0
7.6984324,5.6434555,5.2057233,1
7.918252,5.7819147,2.31994,0
7.2978373,8.077007,1.6468457,1
7.591329,5.634314,5.1670485,1
7.228046,5.3901267,4.7145877,1
7.282185,7.078455,5.60289,0
5.842983,6.878067,4.429953,1
6.839401,6.70199,5.6590476,0
5.5683455,6.5494986,5.1364074,1
6.922633,8.117568,4.4027853,0
6.593297,8.05065,2.0700657,0
6.453342,8.111412,1.8470557,0
6.169292,7.698567,2.2020764,0
7.231198,7.1144524,5.5604253,0
7.0965476,5.689232,3.923975,0
7.3036795,8.5052595,1.6280608,1
6.8497996,7.168779,1.3056892,0
7.2555666,8.021091,3.6410878,0
8.441934,5.753715,2.2469282,0
6.665816,5.792444,3.099295,0
7.5110207,8.438164,1.6155084,1
7.59048,6.6802773,5.859456,0
6.464718,6.3503747,2.9211895,0
7.325844,6.6501775,1.3108838,0
7.1694913,5.938385,3.4048193,0
7.0327606,6.813249,5.331469,0
6.7200284,8.278662,1.6510926,0
7.6929574,6.920021,3.0826685,0
8.324552,6.4877324,1.4856547,0
7.6598635,6.8183637,2.4102302,0
6.457994,7.4668045,3.4275446,0
8.041545,6.8521633,2.5371985,0
6.6132784,7.395213,4.4948845,0
5.5078697,6.9036145,4.873959,0
7.743834,6.5025554,2.8561811,0
6.8788724,5.973811,3.9543936,0
7.095956,6.817961,5.660452,0
7.0633626,7.5701604,5.5744853,0
7.4449863,6.7633896,5.7488856,0
7.5800843,6.755831,5.2630825,0
6.4771204,7.7065115,1.9189996,0
6.3202243,7.579507,3.071617,0
6.964083,7.5236588,2.318597,0
7.166393,6.367605,5.5146394,0
6.3662767,7.8927765,4.9562078,0
9.062388,5.9633193,3.041373,0
7.267396,5.5643206,2.9241338,0
8.552385,5.7536926,3.0239892,0
7.741628,6.9554114,1.8889921,0
8.415452,6.450745,3.5098228,0
8.755531,5.5240784,2.6648731,0
7.4030614,5.5139127,2.48662,0
7.1580877,8.057061,2.5636387,0
8.499304,6.22952,3.1022327,0
7.1662216,7.027831,3.772649,0
7.7470694,5.8988285,1.8033789,0
6.5397935,5.8777027,3.3189425,1
6.523798,7.358769,4.469339,0
7.4513564,5.6810136,2.2139,0
6.637801,7.890755,4.2410107,0
6.232631,7.562899,4.2633495,0
6.8202877,8.190619,1.8648696,0
6.149865,7.888311,2.1969604,0
8.098569,6.677867,4.005846,0
8.686,7.401179,2.9663968,0
8.533024,6.9304767,3.2677608,0
6.5731535,7.758989,4.113543,0
5.6823077,6.897228,5.0356565,0
8.170693,6.0830054,4.058831,0
7.4335794,5.801761,2.125073,0
6.403094,6.320464,3.1252475,0
7.637382,5.5640182,3.133758,0
8.1031,6.7165556,3.1110878,0
7.611279,5.240805,2.8772578,0
7.143622,7.015253,5.633731,0
8.505013,6.680556,2.253825,0
6.505909,6.0381417,4.7223163,0
7.5854816,6.1423936,1.9297312,0
6.4158177,7.935537,3.2915325,0
7.567524,5.88468,2.141777,0
8.263047,5.930241,3.6000838,0
6.6182003,7.8604784,4.679774,0
6.3470435,7.1943336,3.3466096,0
7.779368,7.8008366,2.9285505,1
7.4182243,8.3702135,1.4738832,1
5.8195176,6.131944,5.090436,0
6.6061378,7.4496183,5.2089605,0
6.562807,7.7026615,3.7640896,0
6.330674,8.161353,1.9251937,0
8.101041,6.4529514,3.9693172,1
5.733204,6.347222,5.0557523,0
8.626815,5.428053,2.7325456,0
7.9504395,6.8134565,3.1782887,0
6.015767,8.106911,2.0343754,0
6.655631,5.915018,4.77651,0
7.829454,5.6865845,2.6201527,0
6.3590937,7.533548,3.7360632,0
6.6104226,8.35608,2.2470276,0
7.4710183,8.390197,1.600673,1
6.5040927,6.560449,5.8313756,0
7.4471855,8.629353,1.5898353,1
8.253006,6.7133665,3.4826272,0
7.3459044,8.205841,2.2041125,0
7.146784,5.6370926,4.6951256,1
6.929264,5.622058,5.0269217,1
6.636614,6.577484,5.745235,0
8.373359,5.2971277,3.6802146,0
6.778597,6.007353,4.221183,0
7.6663475,6.167446,3.3839762,0
6.3991766,8.1563015,1.9543791,0
8.881122,6.646304,3.5801961,0
8.11239,6.3343635,1.4429941,0
6.7725363,7.4024158,4.266662,0
