X,Y,Z,Digit
0.85421807,1.8845285,4.087987,1
2.881357,2.9181502,4.4503837,0
1.81342,1.4183443,6.597334,0
2.0687046,1.1028218,4.099964,0
0.97464377,1.7614936,4.2217364,1
3.7834618,2.847189,7.1159906,1
1.5735298,2.6474798,6.4429727,0
1.5835606,2.4986439,6.3005896,0
1.9345495,1.9611219,6.133992,0
2.5174031,1.3201405,6.523422,0
2.688378,1.5955565,5.775372,1
1.3704838,1.6682642,4.4264426,0
1.2580408,2.1839283,3.1254268,0
4.3898287,3.1243882,5.9698877,0
3.0626276,3.7561107,5.6718874,0
3.1392603,1.7774552,4.40251,0
1.9237794,1.8845434,6.7917237,0
0.19352652,2.5703151,4.985211,0
1.049485,3.3449323,5.5553427,0
1.6688694,0.8271167,3.4561183,0
3.6201262,1.963876,4.7335887,0
1.644315,2.2047281,6.676179,0
3.1223943,2.9326317,5.5515375,0
1.6541145,2.1691725,3.9756618,0
2.4466367,3.2709107,6.102954,0
0.7137072,2.7795498,3.9402606,0
3.9962885,3.0009792,6.8494577,1
2.7100701,1.3418561,4.3018556,0
0.531738,2.935395,4.2521152,0
1.1349016,2.3830519,3.09792,0
0.78501666,2.1108167,3.5135427,0
0.41555747,2.073525,4.183002,0
2.955106,3.2063773,4.464862,0
2.0221841,2.696772,4.152872,0
5.2572665,1.5529575,5.8372073,1
1.0961661,3.3978667,5.7655663,0
2.4548175,3.7342913,4.8726897,0
3.3784785,2.5840046,4.4981318,0
2.653569,2.5850198,3.540855,0
0.31122965,1.3762976,3.8532038,0
0.8459374,1.9212997,5.1966205,0
2.0240836,2.2133,5.5205245,0
4.817795,1.5910449,4.9487476,0
4.528861,2.9005442,5.625262,0
0.10034772,1.648495,4.1912255,0
0.63785994,1.9161869,3.8678274,1
2.0137534,2.4899054,5.260539,1
1.8245226,3.0592215,5.11447,0
1.7144065,2.2231665,5.919029,0
1.3338517,2.7138796,3.131043,0
1.7372881,1.6367108,4.102747,0
1.9255788,1.5130093,4.3517704,0
1.9151497,1.8381406,3.2545922,0
4.879045,2.7149003,5.7485166,0
3.5483677,2.0196426,6.0590224,0
3.0981731,3.4537275,4.3249393,0
2.2337654,3.2483993,5.3697867,0
1.6582152,2.2645915,2.8487968,0
2.2075746,3.5957413,4.4643345,0
2.1870515,3.144594,6.8770137,0
2.5268579,1.0501742,6.374221,1
2.9517353,1.6994479,4.323515,1
1.955736,2.191723,6.724276,0
2.4855244,2.5099814,6.953012,0
4.0026293,3.4061375,6.1469173,0
1.4825872,2.5358849,5.732187,0
1.2175813,1.74506,4.9272428,0
3.7908928,3.3968403,6.027102,0
1.0803945,3.5183537,5.9058523,0
1.4405315,0.8591816,3.9898722,0
3.2015176,3.3280385,4.416332,0
2.9519808,2.6205437,4.337387,0
5.140961,2.0767353,5.6434474,0
1.5709989,0.77610725,3.4868677,0
2.6302805,2.9132257,6.9561543,0
5.075332,1.6027632,5.2458506,0
-0.4085787,2.0648856,4.9416533,1
2.7342193,1.6181879,5.6721816,0
3.5530162,3.1955075,6.8611236,0
1.214158,3.2624345,5.8970213,0
1.2443229,3.5742433,5.6800632,0
5.1310515,1.6200796,5.207348,0
1.9239994,2.384802,6.019025,0
4.843659,1.2906945,4.894509,1
1.1501104,3.5162618,6.126556,0
0.6067131,3.1620278,4.2928996,1
2.9021978,3.34787,6.141643,0
5.052227,1.7002957,5.940966,1
0.5406134,3.0969288,4.3156443,1
1.0816878,3.4200413,4.323767,1
0.4198739,1.3451566,4.4595118,0
2.394181,2.0563636,3.2134523,1
0.654882,1.9656186,4.2487698,0
1.5211606,2.4010055,2.8291543,1
1.9930155,0.62737924,4.3450613,0
4.8052783,1.9380087,5.063092,0
4.942684,1.7145011,4.926596,0
4.6032987,2.1602795,4.761372,0
0.42454562,1.3714243,4.4623713,0
1.9320327,3.2374828,4.794536,0
5.3109837,1.6420861,5.9684887,1
4.8767753,2.6586015,5.7430034,0
2.8522284,0.8924721,5.052699,0
2.7368503,2.9729877,6.8706603,0
2.757629,3.4178345,4.5071635,0
5.257773,1.598466,6.1817985,1
0.06156777,1.7831335,4.378476,0
3.303844,2.7849307,4.5229692,0
4.6159983,2.8782454,6.007265,0
2.6180649,3.0070846,5.071012,0
0.38607186,1.6075333,3.9651437,0
5.074418,1.8386916,5.2150006,0
2.7410452,2.1659288,5.419005,0
3.7068694,2.8149996,7.0730653,0
3.0375168,2.3722456,5.827955,0
3.2555714,1.788372,4.236234,0
2.8112078,2.2833312,6.6021085,0
2.090473,1.3702288,3.9753475,0
4.6124063,1.3887794,4.6198254,0
2.7176025,2.4988196,5.697352,0
2.1471426,2.920551,4.4324384,0
0.46241122,1.5734483,4.4171305,0
0.38806942,1.1654261,3.963818,0
0.15943727,1.7340872,4.3792257,0
0.5772442,1.6653643,4.928437,0
4.6900744,2.1273937,5.034873,0
3.5439215,1.932334,4.2787886,0
3.8670397,1.9043199,5.0380826,0
0.5484446,2.2127974,4.5372424,0
1.7523822,0.879975,3.432848,0
1.9071589,2.566522,6.8883405,0
2.6409903,3.687176,5.245069,0
2.0215611,3.1018796,6.3846583,0
3.8729045,2.216722,6.3000603,0
1.7114127,2.2559664,6.159011,0
2.3176224,3.212761,6.869527,0
3.0057979,3.7277277,5.5710535,0
4.0028834,1.4568024,5.372728,0
2.0516233,2.6055284,6.5012183,0
2.469101,2.1088562,4.7808776,0
3.5360658,3.365208,6.3902326,0
2.4721782,3.4233098,4.3514295,1
2.0433114,1.4834889,4.0026226,0
3.3381238,3.5372975,5.880979,0
2.2094646,0.85533035,4.1086755,0
2.4364467,1.1624109,3.842102,0
5.1207747,1.5841244,5.3096128,0
4.7075253,1.7901129,4.646337,0
1.5736145,2.3119147,5.566655,0
2.5111134,1.1653038,6.370438,0
2.0341086,1.9568391,6.351559,0
2.2957046,0.9539852,3.977474,0
1.7890557,2.0352578,2.8210337,0
1.2864865,2.4568632,5.8562126,0
