X,Y,Z,Digit
-1.2300605,7.0366187,4.9727025,1
-1.1056491,7.09417,4.980609,1
-0.869649,7.1273413,5.232621,1
-1.083515,6.9018507,4.876378,1
-1.0927517,7.3564243,4.76396,1
-0.9821068,7.1807637,5.069967,1
-1.0741854,7.255793,4.843433,1
-1.0527025,7.0525064,5.1837435,1
-1.2985874,7.054901,4.7736473,1
-1.188079,6.969065,4.844726,1
1.1344407,7.309576,7.9762044,0
5.470651,6.596428,7.517104,0
5.739222,6.724093,7.568949,0
0.7010954,7.2054443,7.934636,0
0.14929661,6.1170135,7.3096995,0
3.106043,5.9725776,7.9539495,0
0.20521367,6.558145,6.751841,0
0.28427744,6.5780296,7.5001254,0
0.4025079,7.0416617,8.378275,0
5.6282034,6.519445,7.4026766,0
0.2660081,7.261264,6.562124,0
6.775781,6.017932,7.927763,0
0.9454985,5.9258614,7.496066,0
1.0870526,6.010221,8.134571,0
0.04601417,5.926305,6.525607,0
0.15855998,5.7213216,6.961653,0
1.4188442,7.298915,8.093046,0
0.8021204,7.1827803,7.9297795,0
4.0382667,6.3510714,7.9277086,0
0.11477278,7.1066346,6.404334,0
1.2912955,5.65308,7.5090675,0
0.27130213,6.500019,7.9944243,0
0.2786579,6.9197674,7.7006097,0
2.6429868,5.7471642,8.2481365,0
6.769568,6.8212547,6.4166765,0
0.42161587,5.3399534,6.9947643,0
0.06787561,6.741802,7.9755135,0
2.8231053,6.004203,8.155196,0
2.4748087,5.6543593,8.166009,0
2.7832217,6.0886817,8.426347,0
2.3993933,5.776674,8.454654,0
3.1054237,6.476809,8.199651,0
2.997313,6.391772,8.353806,0
3.216171,6.667125,8.383718,0
0.48853254,6.2016997,7.724988,0
0.28508312,6.0187993,7.6019435,0
0.10035375,7.133199,6.345852,0
6.8604636,5.6650357,8.356432,0
0.4649376,6.6900797,7.728048,0
0.13105275,6.0181065,7.227213,0
0.7399745,6.265756,7.5294933,0
0.491885,7.2307,7.9774475,0
0.94063264,7.0879064,8.336914,0
1.1217905,5.1687255,7.8442326,0
0.98393327,6.4816756,8.405986,0
0.55163926,6.9453416,8.366693,0
3.0895765,6.5919676,8.465117,0
1.0081958,6.826884,8.498742,0
3.0032637,6.501825,8.418764,0
0.7913419,6.180802,8.194157,0
0.4677139,5.28332,6.929838,0
0.7489637,5.362154,7.4427204,0
1.0128767,5.574353,8.131931,0
3.0987535,5.9988065,8.073973,0
2.5694106,5.882924,7.9235883,0
1.6005986,5.185269,8.116445,0
2.5038552,6.0278563,7.994377,0
0.70622444,6.7141166,8.472318,0
1.2710778,5.6836348,8.164614,0
6.6862493,6.4204054,7.300779,0
1.0509843,6.6191483,8.490159,0
0.6372397,5.224188,7.277732,0
1.6416596,5.243819,7.441768,0
1.7537769,5.448438,7.607294,0
1.1269095,5.4935975,7.511021,0
0.83263516,5.245513,7.318254,0
0.95524424,5.3205056,8.109826,0
1.0739946,5.1409416,8.072823,0
1.9407787,5.3076787,7.714181,0
1.3522447,5.3303046,8.125481,0
1.844712,5.9395175,8.19927,0
6.9042506,5.7539754,8.157373,0
7.2361364,5.806716,8.102705,0
7.4767575,5.809087,8.091597,0
7.333092,5.7517977,8.214315,0
6.0530124,6.782148,7.565263,0
6.35134,6.786648,7.3639674,0
7.499304,6.235742,6.4936905,0
7.175792,6.2176204,6.3604555,0
6.840809,6.694929,6.767943,0
6.8493423,5.824869,6.409695,0
6.6853046,5.909944,6.5608273,0
7.110954,6.0717735,7.387186,0
6.6892047,5.979,6.4816685,0
6.9917955,6.7330394,6.52176,0
7.535047,6.149597,7.8906956,0
7.1457105,6.265515,7.6281495,0
7.330526,6.8749566,6.5311584,0
7.674498,6.402596,6.4953556,0
8.236628,6.4450684,7.141323,0
7.941402,6.012258,8.010238,0
8.282268,6.0715313,8.340873,0
8.161614,5.94913,8.229532,0
8.333641,6.1443357,8.300667,0
8.192155,6.895443,6.989275,0
6.5889544,6.7410274,7.593881,0
7.856942,6.749695,6.549927,0
8.286121,6.807425,6.9692025,0
7.067137,5.8784966,6.511244,0
8.597388,6.8837066,7.3511105,0
8.5946245,6.9127502,7.3064256,0
7.924246,6.391288,6.7681303,0
6.5434012,6.233025,6.691523,0
6.7298923,6.143638,6.5281467,0
7.0595,6.217773,7.7807727,0
8.134545,6.632341,7.409371,0
7.2819657,6.8357735,6.3941216,0
8.619891,6.48091,7.8679833,0
7.8690987,6.514422,7.2433977,0
8.705165,6.526664,7.8592844,0
8.523284,6.308295,8.200744,0
6.974055,6.17669,7.5792503,0
7.7781467,6.5274806,7.2111325,0
8.401023,6.6514554,7.217431,0
7.6806846,6.8386683,6.435282,0
8.499498,6.412677,7.71577,0
8.0724535,6.3034177,7.7349167,0
8.097384,6.4148817,7.7444673,0
8.601753,6.6433496,7.4251213,0
