X,Y,Z,Digit
7.113119,6.4834805,5.272243,1
6.8237166,6.593179,5.065071,1
7.32702,6.8834925,5.312479,1
6.8390007,6.3890815,4.9370756,1
6.987994,6.6661553,5.202729,1
7.0788946,6.7124124,5.1879334,1
7.0134563,6.598229,5.207314,1
7.1787095,6.8046756,5.1996994,1
6.87913,6.3761625,5.065211,1
6.9487147,6.323505,5.1012125,1
8.012284,9.720574,4.673343,0
9.525013,11.086689,5.661591,0
9.827749,11.298114,5.5469723,0
7.751538,9.598799,4.602259,0
6.5516534,8.553953,4.8482547,0
7.7674527,10.754586,6.680069,0
7.2143774,8.225302,5.295239,0
6.8387165,8.671385,4.6227236,0
7.3462105,9.440779,4.775831,0
9.652405,11.190846,5.7149715,0
7.759385,8.517699,4.5387816,0
11.388175,11.72167,6.125695,0
6.3318906,9.369399,5.5847163,0
6.6616616,9.667933,5.5901117,0
6.669463,7.512341,5.323417,0
6.649236,8.102409,5.359714,0
8.0807905,9.875991,4.9795136,0
7.7403655,9.5420065,4.524623,0
8.597859,10.46586,5.624248,0
7.7521048,8.381318,4.608956,0
6.3058496,9.393963,6.0536847,0
7.033537,9.175249,4.766466,0
7.260113,8.885732,4.9690595,0
7.142457,10.602534,6.7815056,0
9.678287,12.483723,6.192757,0
6.980914,8.522186,5.6629057,0
7.1202245,9.087823,4.7123394,0
7.3701496,10.728154,6.6650515,0
6.912221,10.4121475,6.716437,0
7.4200726,10.641952,6.333825,0
7.2185936,10.443735,6.5641975,0
7.7553425,10.846599,6.231182,0
7.574745,10.940167,6.357977,0
7.7276917,11.152243,6.209427,0
6.7147655,8.99529,5.1567826,0
6.60213,8.770227,5.0548778,0
7.6539783,8.095038,4.709137,0
11.979143,11.843783,6.263624,0
7.1380367,9.02312,4.5833883,0
6.652409,8.362266,4.979311,0
6.4900117,8.934235,5.440276,0
7.610782,9.307257,4.6687913,0
7.6456895,9.834197,4.8783464,0
6.8558006,9.207317,6.281105,0
7.4091034,9.564266,5.3598714,0
7.3074718,9.635558,5.0242295,0
7.4623747,11.079935,6.215312,0
7.458731,9.931911,5.152007,0
7.4950004,11.060062,6.247211,0
7.2036233,9.360405,5.4349046,0
6.805644,8.384044,5.827737,0
6.4021573,8.7816105,5.886407,0
6.9251895,9.297968,5.8323336,0
7.709197,10.863536,6.6169076,0
7.326383,10.526379,6.6897397,0
7.118855,9.833401,6.4885244,0
7.341954,10.553152,6.710541,0
7.4184494,9.824682,5.251304,0
6.949292,9.683748,5.890375,0
10.568101,11.818102,5.86726,0
7.242161,9.958423,5.4249864,0
6.7265415,8.626759,5.95345,0
6.498227,9.607674,6.5301795,0
6.466081,9.842275,6.483758,0
6.4211144,9.296323,6.058555,0
6.3886704,8.87185,5.9781,0
7.098028,9.232364,6.0816326,0
6.982972,9.208141,6.2082915,0
6.6995835,10.061833,6.669122,0
6.988654,9.686682,6.342109,0
7.142794,10.2634325,5.9838767,0
12.114132,11.969412,6.2429457,0
12.141549,12.257502,6.4093375,0
11.999362,12.44164,6.3352795,0
12.063447,12.209676,6.3295317,0
10.175286,11.659847,5.4901156,0
10.464905,11.936638,5.480093,0
10.32817,12.730601,5.9435887,0
9.994085,12.830422,6.2716894,0
10.196514,12.309633,6.026296,0
10.14239,12.437791,6.7407055,0
10.394863,12.156244,6.603218,0
10.97281,12.111065,6.239181,0
10.183684,12.4908285,6.681947,0
10.096481,12.451227,6.177328,0
11.679659,12.379085,6.124245,0
11.228422,12.147861,6.2454567,0
10.346878,12.7372055,6.0555735,0
10.515446,12.877741,5.8276825,0
11.152219,12.978116,5.8388896,0
12.053633,12.895433,6.380462,0
12.064404,13.114209,6.537239,0
12.128841,12.881792,6.448915,0
12.212935,13.091329,6.671848,0
11.195106,13.265553,5.6904745,0
10.594577,11.914841,5.435152,0
10.518544,13.1349745,6.116613,0
10.87372,13.337254,5.8002367,0
10.383322,12.818844,6.71485,0
11.360023,13.5910635,6.129418,0
11.464017,13.516464,5.971681,0
10.859726,12.7473545,5.612132,0
10.379255,12.340744,6.550863,0
10.013226,12.47618,6.55568,0
11.320624,11.961683,6.146342,0
11.2873335,13.166019,5.557165,0
10.169191,12.865178,6.189334,0
11.63061,13.264649,6.3564916,0
11.234769,12.751515,5.5528297,0
11.43799,13.218895,6.482437,0
11.827656,13.237011,6.6069107,0
11.100945,12.002429,5.8050766,0
11.025886,12.463199,5.3896284,0
11.380018,13.3057165,5.6881995,0
10.428999,13.024624,6.268763,0
11.256748,13.015932,6.3618426,0
11.695646,12.872815,6.067618,0
11.520309,13.01605,6.001148,0
11.12734,13.363349,6.2395077,0
