X,Y,Z,Digit
3.7341185,10.698376,8.363229,1
3.586097,10.4544735,8.5220375,1
3.794135,10.8428,7.9880323,1
3.5505273,10.476867,8.486265,1
3.813771,10.466972,8.237798,1
3.8675766,10.699301,8.135316,1
3.8234973,10.603683,8.222083,1
3.7107117,10.846308,8.061262,1
3.6881838,10.484348,8.419169,1
3.610839,10.610272,8.547708,1
5.445662,11.914015,5.8175254,0
7.2855344,11.741995,1.5743035,0
7.3752193,11.652113,1.4515598,0
5.1152267,11.833189,5.897689,0
3.567446,12.291143,5.913346,0
5.37667,11.56526,3.2808554,0
3.9730709,11.721739,6.447824,0
3.8157804,12.3407755,6.0977364,0
4.797083,12.196503,5.9027586,0
7.209589,11.780864,1.6586236,0
4.2419252,11.256739,7.018466,0
8.278301,10.383518,1.7777404,0
3.59147,11.842733,4.9149003,0
4.1649985,11.769919,4.7895384,0
3.0466733,12.152246,5.600544,0
3.1354241,12.357777,5.6804333,0
5.543846,11.978163,5.651158,0
5.1396646,11.828383,5.9753785,0
6.0328894,11.554144,3.6035714,0
4.1853952,11.228551,7.0653996,0
3.555545,11.984916,4.5433292,0
4.185572,12.08872,5.818236,0
4.420947,12.071202,6.2686334,0
4.645882,11.624511,3.4428267,0
6.9023395,10.362697,0.72097206,0
3.100697,12.579551,4.859572,0
4.2814627,11.962516,5.9871593,0
4.94342,11.55299,3.2427902,0
4.513787,11.637064,3.5039084,0
4.9265814,11.849739,3.5088937,0
4.6700263,11.82728,3.6996896,0
5.3290076,11.692572,2.9975991,0
5.0158343,11.687241,3.008418,0
5.263897,11.639688,2.695608,0
3.8784742,12.319633,5.3156123,0
3.6382174,12.2329855,5.700792,0
4.1484756,11.17148,7.1532903,0
8.841624,10.282804,1.8725455,0
4.116676,12.220623,5.926837,0
3.523147,12.372827,5.996038,0
3.6710234,12.105753,5.429947,0
4.8205214,12.097212,6.1753025,0
5.2094917,12.086048,5.7124686,0
3.8856986,12.18071,4.2470155,0
4.6199837,12.356721,5.182436,0
4.8731947,12.290454,5.737664,0
5.1842356,11.657767,2.6928368,0
5.0056,12.317969,5.528822,0
5.1156764,11.6673355,2.7600255,0
4.3904376,12.389354,5.0747557,0
3.1021984,12.50086,4.9123645,0
3.525026,12.607696,5.016249,0
4.163719,12.179669,4.640617,0
5.417353,11.569107,3.315193,0
4.771703,11.90746,3.4031973,0
4.248203,12.169578,3.860865,0
4.55139,11.396896,3.533235,0
4.881555,12.363289,5.3802967,0
4.138559,11.70866,4.5240235,0
7.682735,10.62896,1.3468814,0
4.8914585,12.399887,5.2267947,0
3.2145705,12.5882,4.83061,0
3.2926087,12.016904,3.9869726,0
3.5708501,11.928952,4.1314726,0
3.9168816,12.613407,4.724603,0
3.605153,12.700801,4.8354106,0
4.031228,12.344189,4.316017,0
3.8692045,12.250361,4.2347293,0
3.6763484,11.8462,3.9198868,0
3.923525,11.903056,4.037933,0
4.637573,12.288145,4.265083,0
8.795493,10.30279,1.6298993,0
8.835676,10.3304615,1.4180462,0
9.055619,10.107852,1.1980244,0
8.952951,10.209945,1.3823138,0
7.4256244,11.550058,1.2529917,0
7.5469956,11.309579,1.0647982,0
7.5680513,9.812415,0.5309658,0
7.341203,9.609209,0.66111153,0
7.224918,10.484803,0.86291337,0
7.1444736,9.583691,1.1346649,0
7.22435,9.726605,1.3279746,0
7.966755,10.335222,1.36066,0
7.0465574,9.679919,1.2410803,0
7.107334,10.312286,0.71493137,0
8.57465,10.43681,1.018107,0
8.209578,10.261392,1.5181998,0
7.35349,10.235175,0.29374686,0
7.6976447,10.204327,0.2894042,0
8.289037,10.306452,-0.00080665486,0
9.111956,10.15186,0.72490335,0
9.268955,9.883137,0.45045727,0
9.372342,9.973933,0.69300103,0
9.254227,9.91868,0.50205296,0
8.197673,10.260992,-0.34271115,0
7.691981,11.298119,0.8946704,0
7.74613,9.983712,-0.019281052,0
7.9527173,10.274713,-0.18318807,0
7.347515,9.420619,1.0066191,0
8.49149,10.207919,-0.5305464,0
8.441793,10.328224,-0.4922625,0
7.7924647,10.56837,0.18400697,0
7.0825686,9.871743,1.1870955,0
7.12956,9.662452,1.0499598,0
8.430772,10.430093,1.4716327,0
8.170213,10.685157,0.0020427813,0
7.191433,10.377354,0.48255253,0
8.894423,10.117506,-0.05079289,0
8.072447,10.822233,0.20666444,0
8.822073,10.133221,-0.1329077,0
9.033658,9.925369,0.0641386,0
8.045793,10.641732,1.3533548,0
7.9569583,11.016598,0.41681373,0
8.405947,10.504899,-0.26849747,0
7.6365128,9.93538,0.079827555,0
8.690833,9.994866,0.09545293,0
8.804387,10.233408,0.30944848,0
8.641146,10.296387,0.13452327,0
8.536676,10.084016,-0.20498803,0
