X,Y,Z,Digit
3.161943,5.5391617,5.232489,1
2.99171,5.5250626,5.2556186,1
3.277062,5.7596107,5.6175184,1
3.172666,5.6914907,5.0727315,1
3.3481493,6.044442,5.1857977,1
3.1963673,5.8328013,5.352511,1
3.2560878,6.0279226,5.2379713,1
3.2190022,5.6663423,5.529144,1
3.2625585,5.818086,5.079155,1
3.0764444,5.575203,5.1460743,1
4.99994,4.3667583,8.884727,0
8.239649,6.664298,10.756085,0
8.414267,6.662552,10.732467,0
4.5434413,4.2775936,8.870678,0
3.274026,4.5240664,8.274747,0
5.451382,6.634214,9.416738,0
3.4125292,5.440075,7.9123397,0
3.4996367,4.2159595,8.472465,0
4.240692,4.444641,9.088116,0
8.175053,6.7531095,10.863539,0
3.7167807,5.121962,7.0383334,0
9.189474,7.1614614,9.6483965,0
3.8769426,5.44328,8.363073,0
4.2313566,5.3285384,8.716138,0
3.1718192,5.224381,7.5927606,0
3.070286,4.9931817,8.04854,0
4.9992046,4.5694737,9.018963,0
4.5209455,4.1896396,8.801862,0
6.043869,6.1721454,9.552915,0
3.6115456,5.239583,6.9157677,0
3.7343874,5.966953,8.635609,0
3.6762166,4.3780923,8.816673,0
3.8807309,4.6405015,8.563194,0
4.992359,6.7991085,9.213774,0
8.607561,8.212303,10.566607,0
3.054448,5.667495,8.400432,0
3.9274995,4.4864492,8.651631,0
5.148652,6.905033,9.167252,0
4.764993,6.9278374,9.069099,0
5.2205276,6.720239,9.4712715,0
4.847619,6.5260906,9.207239,0
5.40764,7.027832,9.564728,0
5.257702,7.1576037,9.19336,0
5.701718,7.264093,9.663759,0
3.3521602,4.7021976,8.816411,0
3.209255,4.575858,8.521699,0
3.5701706,5.260837,6.884085,0
9.655565,6.8538017,9.366234,0
3.5539398,4.201552,8.7552805,0
3.2199686,4.618669,8.271158,0
3.3659148,4.8387794,8.763496,0
4.086366,4.2731395,8.729821,0
4.747249,4.4498634,9.110472,0
3.864779,6.120141,9.038703,0
4.223732,5.05779,9.331643,0
4.226304,4.6960053,9.162025,0
5.493717,7.3277564,9.415886,0
4.4216967,4.6665635,9.388407,0
5.4930816,7.378306,9.469077,0
4.0593066,5.177836,9.291141,0
3.1290739,5.7954917,8.43096,0
3.162004,5.5062356,8.982517,0
3.9526322,5.4730315,9.053455,0
5.5783052,6.7140036,9.58998,0
4.8109646,6.731411,9.454258,0
4.40974,6.3862653,9.262484,0
5.0355387,6.9620643,9.339316,0
4.3136067,4.91004,9.288591,0
4.2098603,5.734757,8.890968,0
8.694802,7.4463406,10.344696,0
4.209117,5.146882,9.469617,0
3.1109955,5.697235,8.577762,0
3.8600943,6.5166745,8.705267,0
4.022811,6.469673,8.852722,0
3.4718425,5.8175864,9.088946,0
3.1629937,5.650748,8.939895,0
4.0365515,5.8143077,9.245826,0
3.890061,5.795436,9.141215,0
4.1578207,6.610865,8.860465,0
4.1401567,6.053788,9.021921,0
4.195605,6.083205,9.412681,0
9.726053,6.8873334,9.447144,0
9.909576,6.8912625,9.457131,0
10.189315,7.0589066,9.44531,0
9.894534,6.9356036,9.475743,0
8.679939,6.8734984,10.696712,0
8.943499,6.987804,10.793477,0
9.182096,7.8928514,11.489606,0
8.953455,7.9797707,11.589811,0
8.773773,7.835595,10.690491,0
8.321725,8.0787735,11.681911,0
8.483985,7.9689445,11.454672,0
9.181487,7.4484806,10.150336,0
8.370629,7.974425,11.47447,0
8.857196,8.054567,10.737255,0
9.722717,7.103543,9.990288,0
9.269254,7.443142,9.977132,0
9.294868,8.118089,10.748836,0
9.813545,7.851093,11.223582,0
10.201665,7.710952,10.901022,0
10.533953,7.118686,9.764958,0
10.75353,7.3671074,9.521688,0
10.603626,7.1806726,9.550046,0
10.710905,7.353722,9.514827,0
10.371936,7.5909324,10.784213,0
9.184835,6.8636584,10.651557,0
9.897764,8.137259,11.005041,0
10.271326,7.977374,11.002197,0
8.824874,8.260758,11.596394,0
10.816282,7.9897823,10.676547,0
10.872685,8.041921,10.731671,0
9.87081,7.666072,11.147186,0
8.421359,7.8335805,11.172232,0
8.564759,8.007803,11.54664,0
9.252174,7.0802093,9.999756,0
9.979959,7.670695,10.675471,0
9.123897,8.164265,10.677752,0
10.785082,7.6485705,10.132294,0
9.783572,7.340852,10.837554,0
10.640573,7.7894034,10.212177,0
10.866551,7.723956,9.898082,0
9.160112,7.063574,10.231448,0
9.631852,7.260965,10.880798,0
10.478546,7.7867565,10.810909,0
9.903924,8.203327,10.907038,0
10.385084,7.86827,10.327709,0
10.422133,7.244202,10.178126,0
10.463585,7.356436,10.357232,0
10.528133,7.9808755,10.473455,0
