X,Y,Z,Digit
1.1084859,10.833681,3.8861387,1
1.0894533,10.661265,3.7279115,1
1.1903881,10.303908,3.988504,1
0.8934649,10.4883175,3.7922182,1
0.9858272,10.382796,3.6369421,1
1.0100373,10.378889,3.671653,1
1.0884649,10.46221,3.724686,1
1.1575978,10.430182,4.0738816,1
1.0265845,10.755014,3.8132305,1
0.97299314,10.683124,3.892075,1
3.5559697,8.979943,5.0156565,0
5.973237,9.804556,7.6998696,0
6.26115,9.93796,7.8155174,0
3.2621775,8.884652,5.104012,0
2.0023797,8.540128,5.490353,0
4.140902,8.761119,7.7279487,0
1.9706571,9.224703,5.1585693,0
2.2559354,8.562839,5.178086,0
3.24145,8.694123,5.452437,0
6.0044365,9.755515,7.7295685,0
2.1855462,9.52232,4.614241,0
7.4501953,9.404982,7.599229,0
2.3114097,8.829389,6.394276,0
2.8311553,8.775728,6.4033227,0
1.4328705,8.933705,5.892353,0
1.59592,8.487061,5.9333997,0
3.6379411,9.035985,5.12666,0
3.3255026,8.821787,4.99869,0
5.4499583,9.21843,7.2808514,0
2.2077522,9.477081,4.666219,0
2.3221204,8.474533,6.7544384,0
2.7802212,8.537241,5.3505726,0
2.478024,9.083198,5.3216047,0
3.4707835,8.658599,7.8170795,0
6.708087,9.688202,9.281286,0
1.6850994,8.159553,6.047129,0
2.703137,8.90503,5.3927727,0
3.780032,8.792885,7.7552896,0
3.3265734,8.669703,7.746268,0
3.8800497,8.5569935,7.558589,0
3.414772,8.483599,7.5214853,0
4.1422234,9.080615,7.5106335,0
3.9226415,8.966865,7.6159945,0
4.2307734,9.3605,7.7071686,0
2.4234397,8.377916,5.596956,0
2.2757485,8.225547,5.3959208,0
1.8700142,9.69936,4.459142,0
8.146165,9.219665,7.350984,0
2.6564043,8.568724,5.080468,0
1.8742486,8.5402,5.527942,0
2.3174107,8.32315,5.813512,0
3.0281131,8.830242,4.9714437,0
3.4664207,8.689044,5.2926803,0
2.5201225,8.001798,6.775646,0
3.0334017,8.132117,5.7975373,0
3.2215445,8.745905,5.445475,0
3.9980447,9.227572,7.449033,0
3.522033,8.677385,5.8634515,0
3.923758,9.22735,7.3598557,0
2.9806466,8.155165,5.9857864,0
1.6204499,8.324442,6.1845374,0
2.096492,8.014959,6.2630253,0
2.7396276,8.163966,6.4978137,0
4.264391,8.679744,7.792348,0
3.6325994,8.313497,7.5997934,0
3.103816,8.098354,7.303377,0
3.550369,8.80461,7.4997725,0
3.3190043,8.480918,5.699352,0
3.0352628,8.552311,6.5901766,0
6.850336,9.632393,8.016394,0
3.3327956,8.2960825,5.979591,0
1.7351398,8.207253,6.269636,0
2.4229338,8.436888,7.17713,0
2.6155827,8.436125,7.2618723,0
2.2104282,8.064065,6.573574,0
1.9918294,8.026805,6.4564753,0
2.8955321,7.9598207,6.681442,0
2.7252376,7.975677,6.823399,0
2.7644668,8.550849,7.4178915,0
2.8622594,8.339942,6.9434505,0
3.4741216,8.392672,7.0297813,0
7.955388,9.34049,7.5191092,0
8.259067,9.301003,7.759595,0
8.360387,9.413075,7.8155217,0
8.084233,9.517426,7.750572,0
6.4843535,10.083035,7.9819303,0
6.8401794,10.177902,8.16492,0
7.0746937,9.972269,8.956145,0
6.7805247,9.733166,9.125974,0
7.0504274,9.719279,8.968341,0
6.6426396,9.10248,8.84107,0
6.864426,9.231988,8.566834,0
7.3021593,9.388916,8.303368,0
6.7583737,9.095412,8.780206,0
7.050903,9.492626,9.305082,0
7.958926,9.583469,8.023738,0
7.608737,9.494981,8.013515,0
7.1819353,9.793405,9.127469,0
7.4876266,10.162668,9.127509,0
7.9587083,10.149014,8.90103,0
8.595918,9.554151,8.206032,0
8.848135,9.564236,8.294743,0
8.724094,9.663695,8.171436,0
8.882907,9.666817,8.229998,0
8.132903,10.467621,9.13098,0
7.034742,10.285465,8.071096,0
7.6736207,10.2755785,9.559047,0
7.9990454,10.43427,9.127108,0
6.671538,9.124173,8.931804,0
8.61133,10.510112,9.18591,0
8.459842,10.425213,9.138305,0
7.5057945,10.403095,8.899369,0
6.981804,9.226386,8.704775,0
6.621863,9.289019,8.854289,0
7.5437765,9.376722,8.063215,0
7.9810824,10.259015,8.613998,0
7.307441,9.836507,9.35851,0
8.778826,9.850335,8.6968565,0
7.81347,10.313545,8.507807,0
8.699323,10.059739,8.8190365,0
8.858478,9.87532,8.729304,0
7.2743506,9.698545,8.064508,0
7.4793572,10.35058,8.376742,0
8.243366,10.504264,8.756388,0
7.5936546,10.054122,9.41721,0
8.302234,9.765008,9.005425,0
8.412184,9.828005,8.368402,0
8.424282,10.102525,8.719899,0
8.308871,10.184031,9.041487,0
