X,Y,Z,Digit
-0.3808036,4.4030075,8.721565,5
0.92101395,-2.083009,8.548993,0
2.3593307,8.669865,-0.24473886,4
-3.9210157,7.7431474,8.92215,1
2.17609,11.508689,0.41645312,9
3.9773347,3.0714092,8.526658,2
-0.1048788,10.402746,11.411166,1
-0.08299635,4.49382,7.864708,3
-0.72742206,10.193617,10.370424,1
-0.33783847,6.55339,1.0954627,4
0.8344903,3.9081042,7.7963424,3
-3.527124,3.2954981,5.3366494,5
2.6756501,5.1725273,5.798141,3
4.051231,-2.7063262,2.2868416,6
-1.1430603,10.503102,10.660689,1
-2.2400143,12.636764,0.59677136,7
4.6264477,2.0348365,7.2152863,2
-2.756402,5.698386,6.5365725,8
1.3861523,-0.4627043,4.3571615,6
-2.4480987,12.871212,0.6137567,9
2.6691043,5.2661386,5.693692,4
1.0243303,-1.8912822,9.0546255,0
-0.82374835,8.359624,2.3871977,9
-3.9337516,7.6847973,8.869556,1
-2.0309968,8.560111,11.372434,1
3.5604215,4.3354797,8.697248,2
0.9794913,8.274037,2.0986967,4
0.22145781,4.34081,7.7880125,3
3.04917,4.8827643,7.32284,2
-1.2024821,9.217577,2.86311,7
2.0480373,5.3004518,5.556131,3
-3.0283072,5.3727636,6.6124516,8
4.4559364,-2.3166518,3.0048425,6
-3.4825995,12.901669,0.05028636,9
0.0785834,-1.4353781,8.131098,0
-2.8942802,2.7772834,5.77536,5
1.8636035,-0.45367265,4.4306245,6
0.3272426,-1.537387,8.447254,0
0.22726843,10.104042,2.7959144,7
2.1301765,-0.8067753,4.463232,6
-1.6549455,9.676917,10.058745,1
-2.0435963,5.5620728,6.751684,8
0.30617332,12.149183,0.9333535,7
-0.99026716,8.662176,2.7448583,9
0.61262804,5.5939755,6.3388624,3
-0.7348605,12.35322,1.5057667,9
-1.1462747,5.8472204,5.979137,8
-3.002875,3.2502987,5.044083,5
-0.092981406,5.4769454,6.284175,9
0.16159393,4.7244678,7.6288667,3
1.0290703,3.6177142,7.1428256,3
1.4823565,-2.045562,8.789706,0
0.34264073,11.807702,0.31989226,7
-2.436222,12.86887,0.62661606,4
0.34924424,11.922974,1.2046965,9
-2.6380658,5.7829514,5.7799873,8
2.216212,-2.1407816,7.6191635,0
-1.7827854,12.729397,0.96536237,9
2.097162,7.779224,1.1387383,4
-4.141996,6.636627,10.716555,1
2.0782144,7.8927445,0.32906362,4
-1.2657493,7.9845576,2.360672,4
-0.5071644,2.531779,5.8014855,6
1.1644309,-2.1015737,9.169589,0
0.9385377,7.456963,0.7492168,4
-3.7963636,3.6643696,5.373696,5
4.0973506,-2.8325226,1.6778256,6
-3.2415483,8.805456,9.881139,1
3.0162172,-2.3711329,7.5659146,0
0.48937434,-1.5147691,7.510655,0
-0.8814846,9.626043,11.413664,1
-3.5789862,12.834124,-0.657219,7
-1.6897905,10.152456,11.438826,1
4.44724,-2.3922248,2.782411,6
0.6732702,4.997634,6.835514,3
0.49963358,-1.662912,8.243548,0
3.9921856,4.440872,7.999849,2
-3.6005027,8.180861,9.243701,1
-3.5702136,7.6023006,11.403912,1
-3.183773,12.847838,0.1867109,7
0.9047517,-1.5067488,7.1633487,9
0.36339158,-1.6863052,8.237668,0
4.1565704,3.4671576,9.032103,2
4.332104,-2.3951461,2.88445,6
0.7027792,11.847578,0.014741209,7
-2.1760097,5.612754,6.6625094,8
2.316287,5.2528744,5.7232466,3
-2.2016788,12.651743,0.6842371,9
1.8585418,-2.0946162,7.6063385,0
-0.69330204,7.4241695,0.88647085,4
3.9246151,-2.9232957,1.7086123,6
-3.6522934,12.858999,-0.5569792,7
2.011659,7.582021,1.4021363,4
1.8097725,-0.8031377,4.44503,6
-2.215985,6.0245934,6.2354994,8
0.4777819,-1.4760879,8.170627,0
-0.03639151,12.240166,0.80399185,7
-2.4653723,5.647376,6.3467574,8
0.5034344,4.8656874,6.8850274,3
-3.6939635,8.226218,9.281138,1
