X,Y,Z,Digit
9.527484,4.0626135,8.280758,5
8.382723,-3.958222,5.471409,0
6.1928606,10.014767,1.7279373,4
11.258838,8.435752,8.897245,1
8.557524,13.940601,2.9904554,9
7.9243426,0.93615156,2.651231,2
16.115362,6.851637,6.8468456,1
9.165498,4.013964,7.4391007,3
15.194555,7.910209,6.865152,1
7.8573313,8.459039,4.282963,4
9.354814,2.943035,6.651691,3
6.2204385,5.9799576,9.458299,5
9.681029,4.548382,4.1455517,3
14.763365,-2.2830498,8.474389,6
15.424896,8.025218,7.3961906,1
11.7848425,15.178332,1.9956037,7
10.61861,0.89517677,2.2908702,2
4.879187,5.4074907,6.919539,8
11.382078,-0.5995236,8.409195,6
11.9854765,15.523506,1.8090992,9
9.654106,4.663404,4.1438994,4
8.586704,-3.8269794,6.0329256,0
8.8595,10.147322,5.3138647,9
11.236459,8.434805,8.891137,1
14.045958,6.296749,8.266127,1
8.00909,1.9742842,3.2421513,2
8.710519,10.477886,3.4082217,4
9.175086,3.8238127,7.157086,3
6.654876,8.705138,1.2648991,2
9.679953,10.225904,6.0565,7
9.276884,4.989899,4.4102454,3
4.8819003,5.503479,7.3726606,8
14.765654,-1.9694186,7.7045913,6
12.281589,15.269971,0.6748724,9
7.313203,-3.450357,5.6547747,0
6.422834,4.909417,9.50114,5
11.749456,-0.6169255,8.087468,6
7.6005673,-3.5404937,5.808807,0
10.353646,11.894376,4.3246512,7
11.967036,-0.94721943,7.7975545,6
14.235034,8.138458,7.600519,1
5.3647394,4.8440266,6.5117335,8
10.557192,13.809777,3.835344,7
9.208232,10.321669,5.5020876,9
8.733191,5.418813,6.357226,3
10.75188,15.152094,3.3440187,9
6.1599145,5.3154335,5.8013873,8
6.801825,5.7531567,9.285356,5
6.743278,4.9021907,5.6625333,9
9.328938,4.275005,7.20793,3
8.81686,2.9419796,6.2595415,3
9.001617,-3.7818537,5.6307836,0
10.551256,13.532052,3.1400762,7
11.954676,15.467754,1.8897098,4
10.241803,14.244871,3.61257,9
5.457786,6.073208,6.8084564,8
9.63927,-3.409387,4.4815564,0
11.609402,15.31874,2.5437713,9
7.48823,10.088698,2.2119405,4
11.566871,6.0805063,10.598833,1
6.6584826,9.724944,2.237836,4
8.854333,9.634378,5.701598,4
7.0385685,3.4433312,7.4959946,6
8.725793,-4.0297647,5.9860425,0
7.307587,9.5008745,3.3011744,4
5.875507,6.274268,9.200394,5
15.087281,-2.2916737,9.060898,6
12.913755,8.295672,8.854947,1
10.512531,-3.4365327,4.5179667,0
7.647246,-3.1203394,4.854101,0
15.001955,6.5839896,7.500766,1
12.996732,14.670554,0.13657223,7
15.400829,7.329353,8.232778,1
14.857767,-1.9371718,7.753261,6
9.052064,4.705669,6.425197,3
7.868842,-3.5568423,5.4351435,0
8.525104,2.3778086,2.8197374,2
11.923719,8.476495,8.809182,1
12.926695,6.346991,10.1763,1
12.203213,15.288738,0.9721133,7
7.8874817,-2.8479261,4.597771,9
7.6908507,-3.6372514,5.505796,0
8.667305,0.8621051,3.4071074,2
14.697526,-2.0688608,7.8582134,6
10.436463,13.104158,3.1186469,7
5.191052,5.249168,6.6900444,8
9.451311,4.7116838,4.4131613,3
11.73614,15.230998,2.0779202,9
9.107061,-3.4495473,4.5839877,0
7.4633117,9.280936,4.793186,4
14.899202,-2.4085848,9.082151,6
12.938706,14.720184,0.14336024,7
7.798261,9.939007,2.2286177,4
11.7169485,-0.896576,8.061957,6
5.1496077,5.538347,6.2950225,8
7.6792235,-3.3154404,5.5775557,0
10.930521,14.022163,3.6404417,7
5.0855384,5.4884424,6.741816,8
8.955455,4.6288753,6.4963665,3
11.890134,8.572214,8.762992,1
7.9558864,11.00645,2.4384193,5
10.466542,13.10144,2.0175526,7
15.655554,7.306168,7.8776774,1
11.458351,14.680841,2.7177045,7
16.360218,7.280034,6.669,1
12.536741,6.261044,10.259361,1
11.747261,-0.8328176,7.653419,6
9.138301,2.8009212,7.633188,3
10.541947,-3.4395444,4.589023,0
10.094076,1.0546734,-0.29344162,2
6.7837825,10.908308,1.3452909,9
9.403459,3.4208527,8.241434,3
14.6311035,6.5185437,7.9040956,1
12.316338,6.184633,10.854041,1
10.400326,-4.2125926,5.0598125,0
8.002749,9.244988,4.4447813,4
9.358371,14.266113,3.602881,9
8.10245,0.9427684,2.4878633,2
8.299717,-3.6822987,4.80311,0
8.682045,-3.9983552,6.3109317,0
8.830432,3.3537366,3.3999712,2
10.392404,-4.2272434,4.906641,0
9.280429,0.27766687,3.2787092,2
13.070417,14.600722,0.14785612,7
14.05299,8.045204,8.337352,1
5.37647,4.814926,6.3965216,8
11.346497,-0.7421301,8.201037,6
7.123027,8.878068,5.2993264,4
15.0577135,6.5430665,8.039806,1
