X,Y,Z,Digit
-0.885477,4.963019,8.469573,5
1.9333646,-1.4579034,9.23357,0
2.6220596,6.853534,-0.36186042,4
-3.7840953,7.4671507,9.03159,1
0.6041944,7.2258086,-1.9015647,9
3.4653919,3.2149622,9.268864,2
-0.5956077,10.837409,10.705822,1
-0.43251374,4.732258,7.731277,3
-1.1831917,10.412892,9.822135,1
1.836783,10.016321,2.7492237,4
0.61878514,4.3060584,7.932268,3
-3.7303786,4.042882,6.4162707,5
2.3989997,5.2386456,6.0059214,3
5.3567004,-2.6170254,3.489561,6
-1.5884662,10.699571,10.03722,1
-3.4381618,8.557951,-1.7793756,7
4.7873235,2.0389187,8.054145,2
-2.3491797,3.2846606,4.329901,8
2.264515,-0.65027463,5.0543394,6
-3.7015963,8.728316,-1.8096907,9
2.3722193,5.320467,5.8528605,4
1.7444205,-1.4817507,9.7165165,0
-0.19941415,9.046148,2.3062086,9
-3.7893846,7.4253926,8.994216,1
-2.0065744,8.9064245,11.088994,1
2.9044213,4.489509,9.136032,2
1.2750927,8.147004,1.8138876,4
-0.09748488,4.679661,7.661833,3
2.6882117,4.9071507,7.686738,2
-3.800676,7.1898055,9.373687,7
1.7892686,5.09315,5.595952,3
-2.7449603,3.403078,4.6232886,8
5.595798,-2.0982542,4.084073,6
-4.761735,8.442504,-2.412689,9
1.1336724,-0.8645494,8.589297,0
-3.0248797,3.5290053,7.055786,5
2.698542,-0.5163131,5.0907555,6
1.3192796,-1.0009481,8.967085,0
-0.63929045,7.30972,0.8090119,7
3.0679336,-0.7996416,5.241697,6
-2.041364,9.666183,9.748123,1
-1.6905302,3.0317547,4.67297,8
-1.0979106,7.8774443,-0.92271775,7
-0.5486666,8.787533,2.2739341,9
-0.055917516,5.277843,5.923631,3
-1.8287972,8.862737,-1.4790499,9
-0.8075985,3.9087608,4.398045,8
-3.2257795,4.171949,6.356572,5
-0.08312071,4.504741,5.56084,9
-0.27781847,5.003959,7.414354,3
0.8364817,3.8759716,7.446414,3
2.1456604,-1.9093533,9.427176,0
-1.2279435,7.254914,-1.34896,7
-3.6619956,8.755001,-1.7885802,4
-0.7859847,8.229338,-1.222057,9
-2.2868917,4.0539274,4.3079357,8
3.0149384,-2.2696345,8.361513,0
-3.0268633,8.83663,-1.5511618,9
2.7734537,7.929364,1.2586509,4
-3.9813347,6.650565,10.999077,1
3.0394638,8.115925,0.84862196,4
-0.16654749,9.392153,2.6712098,4
-0.6329683,2.612953,6.2331815,6
1.9968054,-1.5277271,9.780127,0
2.3816423,9.107502,1.6027832,4
-3.9760256,4.005122,5.9920797,5
5.433089,-2.8789084,2.8883972,6
-3.493239,8.733508,9.833582,1
3.8571274,-2.119318,8.364231,0
1.407833,-1.4414532,8.10844,0
-1.157827,9.922571,10.881051,1
-4.8001013,7.872275,-2.8706992,7
-1.9812806,10.492555,10.909336,1
5.588899,-2.1894155,3.9489918,6
0.19994955,5.0151725,6.6200075,3
1.4551172,-1.3334597,8.843759,0
3.5604677,4.4973497,8.584247,2
-3.7241545,8.026568,9.269934,1
-3.5426047,7.8352847,11.434497,1
-4.507168,8.524042,-2.2503679,7
1.5786078,-1.5017393,7.771709,9
1.3975388,-1.1491641,8.799689,0
3.563605,3.7679958,9.798065,2
5.4697156,-2.2621145,3.957117,6
-0.890854,6.9337835,-1.3908191,7
-1.9095272,3.3499684,4.5022426,8
2.0250576,5.2115917,5.837175,3
-3.380193,8.624753,-1.7644295,9
2.655538,-2.1842232,8.376375,0
1.2450316,10.214797,1.9948584,4
5.287831,-2.9728475,2.9074712,6
-4.8556786,8.004354,-2.7869604,7
2.7151697,7.9294453,1.6373068,4
2.6668541,-0.8439627,5.1613264,6
-1.8724365,3.5886328,4.029882,8
1.2229903,-1.233258,8.70528,0
-1.4978302,7.9223733,-1.018117,7
-2.103116,3.5145953,4.35065,8
0.04809377,4.933272,6.6673117,3
-3.633924,7.954841,9.311813,1
1.8396616,7.3908505,1.1271443,5
-0.44100973,6.3273168,-1.3100559,7
-1.724768,10.614593,10.797486,1
-2.5903444,8.256488,-1.4553864,7
-0.58596843,11.193336,10.440854,1
-3.6492841,7.497676,11.337685,1
2.9143167,-0.68179417,5.3776827,6
-0.0072898366,4.1366796,8.62629,3
3.907166,-2.0716543,8.330052,0
6.078371,2.7963696,8.484055,2
3.039174,6.8695235,0.55648726,9
-0.5757815,4.5756865,8.861545,3
-1.5516009,9.437728,11.067324,1
-4.026921,7.1867576,11.533781,1
3.7649798,-1.7359514,9.20925,0
1.3905312,9.74545,2.3448331,4
-0.16191152,8.118945,-1.4822518,9
3.6223888,3.303714,9.172455,2
2.0277777,-1.6494492,8.455465,0
1.9906607,-1.3550301,10.064167,0
3.2974536,4.117619,7.830316,2
3.7746744,-1.8275923,9.2342005,0
3.9514651,3.5385308,10.241541,2
-4.746425,7.7892766,-2.9142,7
-2.708872,9.5461855,10.200273,1
-1.5098416,3.1165435,4.6424522,8
2.356786,-0.7407401,5.2042613,6
1.1734133,10.700104,2.0988073,4
-1.6659138,9.761274,11.216735,1
1.9886471,-0.9855379,4.8758125,6
-0.0042289696,5.2483087,7.063731,3
-0.3993188,9.567142,2.4938786,4
0.03740322,3.767743,7.6333284,5
-1.9633976,8.820222,-1.3158503,9
-0.19019641,11.27241,10.108111,1
-0.5460637,3.912227,10.106398,3
0.38538405,4.8057775,6.1938124,3
-1.9372123,3.2565625,4.1664453,8
-0.33573693,3.2676747,6.953869,5
1.2560163,9.420758,2.5965128,4
-1.1255774,7.935065,2.0767696,7
-4.9927125,8.360692,-2.5650704,7
1.3790535,8.685623,2.0858,4
3.8291028,3.579504,8.172111,2
-0.13943034,4.1040244,4.881449,8
-3.7428427,4.12511,6.2520785,5
-2.011255,3.2817645,4.6172595,8
3.003179,-0.657743,5.1035614,6
0.27126324,8.639275,2.1502311,7
0.9090393,4.9457474,6.439049,3
1.6314275,8.176241,2.5269148,4
5.391014,-2.8093755,3.079032,6
-2.685522,9.613012,11.180856,1
-3.6774504,8.715117,-1.7943237,9
-0.38797545,7.721592,-1.4596915,9
5.3523593,-2.9073503,3.0149198,6
3.5662212,-1.4989415,9.511239,0
-0.04631746,3.953397,8.945954,3
1.2871417,6.1518393,-2.2035935,7
4.5109496,3.0673432,8.391612,2
-0.49196872,3.7900918,4.3829017,8
3.1062305,3.9903648,9.3027115,2
1.0100737,7.7553554,1.0243434,9
1.0640817,9.541641,2.7535703,4
3.385005,7.7711706,1.2732284,4
5.3889837,-2.8165572,3.0942676,6
1.4256837,9.128771,2.565086,4
-2.9474633,8.72886,-1.6772484,9
-1.1417654,7.849652,1.7658422,7
1.177694,-1.153175,8.550429,0
0.38792735,7.478384,-1.7913071,9
4.5194283,3.0558758,8.4022,2
-0.63586164,7.9175377,-1.389918,9
-3.591467,3.5887363,6.9248033,5
-2.1069298,9.473123,9.801418,1
-3.796615,4.0915694,6.2496967,5
0.53010386,7.1403556,-1.8682853,9
-3.491706,8.370923,9.203286,1
1.5978225,-1.0365026,9.710832,2
-0.46889475,4.392344,7.930939,3
-1.6182785,9.484562,11.147664,2
-0.73771363,4.7273383,8.309488,3
0.20212676,3.484827,6.657713,5
-2.3525152,8.783637,-1.5226734,9
-0.90172184,11.154888,10.584278,1
-0.89486736,6.4770994,-1.2676388,7
3.6759815,-0.8207087,5.8172827,6
3.5515814,3.8450146,9.4252205,2
-0.63527507,4.187496,4.4283857,8
4.5746627,2.926759,8.348208,2
3.4369233,3.6328852,10.216081,2
-3.8920596,4.0550556,6.083865,5
1.7130604,-1.4944226,8.492053,0
-1.4873767,7.6902447,-0.5514057,7
2.6096666,8.241352,1.4899822,4
-0.91321504,9.168831,2.3489923,9
-0.94511217,5.1739674,-3.1930726,7
-2.4767587,3.37502,4.4355273,8
1.3565247,4.8871274,6.4333944,3
3.5027356,3.0175025,9.047476,2
-0.8446459,10.966838,10.7009325,1
-3.7651334,7.3884525,8.993215,1
-1.9384718,2.8266683,7.1231236,8
-0.65424025,4.66327,8.156485,3
5.758099,-1.5664079,4.7007976,6
-4.2206845,6.6835837,11.351367,1
2.583795,-2.3787975,9.61524,0
-2.5821848,3.6266432,7.306817,3
-2.316692,8.867995,11.365391,1
3.4885352,-2.1187646,8.584264,0
1.8450423,-1.960035,8.222026,0
-2.5065563,9.027746,11.40326,1
0.4266435,7.447057,1.4740719,7
3.1447737,3.656439,9.854034,2
-0.73974776,6.2406173,-1.9487945,7
0.15769343,3.814942,8.767836,3
1.6919824,-1.7260418,7.8968897,0
1.9798088,8.410455,2.0127456,4
3.3221946,-0.9132479,5.539792,6
-2.615158,3.4294646,7.415798,5
3.5977604,4.5836945,8.443419,2
5.2227917,-2.0973713,4.5298495,6
3.5968277,7.528224,1.2953666,4
-2.619887,8.444775,-1.5414873,7
-1.0390036,8.247913,2.2424183,1
-1.9222865,3.0010107,4.848002,8
0.4058838,7.3251386,-1.7627898,9
0.144612,8.392472,1.7338089,9
0.5497722,4.3587556,5.109582,3
3.7036912,-2.1517937,8.433398,0
-3.404238,8.44588,-1.634942,7
-2.7685013,9.389619,11.375714,1
1.3195075,-1.1423333,7.65737,0
2.652316,3.41551,10.197598,2
1.3996865,-1.547084,8.507371,0
0.15146756,3.8343296,8.600956,3
-2.5647488,3.7649431,6.553971,5
2.1812992,8.615571,1.9124392,4
2.9701726,-0.8735144,5.4105263,6
-3.0719993,3.5346105,7.2127934,5
-0.9932446,3.2211292,4.154757,8
10.254991,6.860486,8.659278,6
0.45216784,3.668212,8.279957,3
-2.4810553,8.214958,-1.5303998,7
-0.12442177,3.7453344,6.228433,5
-2.0867481,3.3381484,4.4247313,8
3.2985275,-2.2986512,8.382385,0
0.10848398,8.405556,1.7992743,9
-0.468356,11.086379,10.411043,1
3.848001,-2.0941586,8.471753,0
-1.1232526,6.5281754,-1.0350206,3
-2.3083768,8.940322,11.38802,1
4.5394893,3.5060227,8.564329,2
1.3980384,3.1472435,10.296076,2
0.6187053,3.7559178,7.2348657,3
0.29368138,3.472987,9.287135,3
1.5616546,-0.7161992,4.589055,6
1.7864606,9.45148,2.5373456,4
-0.9221798,7.995179,1.8776684,7
-2.853053,3.4459891,7.3975587,5
4.162401,-1.5263785,8.858997,0
5.4400234,-2.2530258,4.010948,6
-1.6809024,8.896327,10.987977,2
-2.503647,8.151113,-1.5105523,7
3.3730996,7.5183687,1.4452094,9
-2.272991,3.470804,4.4609227,8
-0.6014077,3.13677,6.6180954,5
0.1269555,8.259288,1.5949904,9
3.9332569,3.5525358,8.031139,2
-3.4863498,8.543352,11.451663,1
-2.769411,9.613562,10.773137,1
1.5646642,8.696001,2.4500473,4
2.065801,9.024343,1.2217013,4
0.6254588,3.1051142,9.775415,5
1.7703415,-0.72412026,4.6491942,6
1.8576651,8.980353,2.2427533,4
-2.327244,8.760176,10.832872,1
1.9430666,3.1976116,10.261981,2
0.39462188,3.261436,7.7401214,5
-0.33510435,4.6218596,7.803943,3
-1.4990482,8.782304,-1.2841556,9
-0.043791175,3.8857877,9.171684,3
