X,Y,Z,Digit
12.82125,2.3528068,10.778369,0
12.451062,4.1861296,9.4437895,0
11.447674,5.331143,9.130858,0
10.928115,6.0419483,8.670553,0
11.01905,5.61427,8.69939,0
11.066407,4.9465017,8.612954,0
11.131119,4.712172,8.64132,0
10.968639,5.4415607,8.682256,0
9.88125,7.565735,7.8594456,1
9.856635,7.774218,7.740189,1
9.717254,8.126824,7.5403724,1
9.234444,9.206533,6.919231,1
8.835713,9.507302,6.816277,1
8.132088,10.568447,6.3341317,1
8.0289545,10.860316,6.1800785,1
7.9917684,10.827301,6.205329,1
8.217408,9.538728,6.748618,1
9.023821,7.977037,7.8121414,1
11.065375,4.30277,9.247825,0
11.859907,3.5592182,10.758677,0
11.46592,4.189402,9.940657,0
11.696711,3.9438894,9.841346,0
11.582406,3.21981,10.287349,0
12.491253,2.2165363,11.235481,0
12.296958,3.1712046,10.436259,0
12.206013,3.0395734,10.698076,0
12.1594305,3.1210902,10.8084135,0
11.997983,3.14598,10.906984,0
11.939747,3.0388398,11.030901,0
12.037738,3.6675942,10.641778,0
11.964747,3.8369713,10.280069,0
12.155626,4.0195284,9.703696,0
12.010165,4.19276,9.595836,0
11.210304,5.03931,9.601278,0
11.035374,4.858134,9.977157,0
11.053084,4.890207,9.873043,0
11.096497,4.2822247,9.903954,0
11.479588,3.7814293,10.429591,0
11.28245,4.2862587,10.285645,0
11.178559,4.708802,10.053246,0
11.07579,4.961567,9.841064,0
10.820887,6.0849004,9.0043545,0
10.49867,6.4976397,8.571773,0
10.183393,8.069165,7.0448227,1
8.809716,9.097797,5.6507325,1
9.285366,7.7216797,7.26824,1
10.241395,6.2801886,8.1638365,0
8.801838,9.702921,7.3067684,0
8.349658,11.074998,5.204455,0
8.007754,11.308396,4.9807377,0
6.7738695,10.484686,3.8025265,1
6.0739284,9.988534,2.7307866,1
5.540016,9.945182,2.3916872,1
5.385353,9.923965,2.3155406,1
12.328304,1.5849336,11.2732115,0
12.84052,2.650869,10.618484,0
12.5519,4.0957856,9.493926,0
12.323629,4.4047575,9.334102,0
11.055946,4.90287,8.674733,0
10.983949,4.7584896,8.793225,0
10.998342,4.7358394,8.8204565,0
10.990058,4.7392554,8.842152,0
11.042649,5.1737747,8.749064,0
9.788267,7.720715,7.8854103,1
9.485594,8.476927,7.731344,1
9.4541855,8.582845,7.6905303,1
9.43896,8.638769,7.647153,1
9.380047,8.672348,7.499018,1
8.5992775,11.224958,5.544687,1
8.357111,11.375208,5.5448856,1
7.4134007,10.677474,4.5412254,1
7.239446,10.483411,4.359395,1
3.6893368,3.4617772,5.174778,1
3.8213937,3.3058245,4.6583796,0
9.896913,4.0322495,9.5855055,0
11.4846945,3.5639532,10.605519,0
11.434272,4.1928053,10.361505,0
11.742828,3.883457,9.952024,0
11.687481,3.338239,10.260959,0
12.049338,2.8984053,11.073048,0
12.149223,2.637415,11.277188,0
12.177735,2.584589,11.373663,0
