X,Y,Z,Digit
12.520632,2.2574534,11.476141,0
12.463956,4.0556946,9.884316,0
11.700629,5.1422343,9.467819,0
11.168358,5.7870307,8.954865,0
11.227055,5.3789697,9.045493,0
11.198322,4.768888,9.027732,0
11.257627,4.584038,9.083228,0
11.167362,5.125518,9.025122,0
10.106254,7.2356005,7.9837193,1
10.050939,7.442315,7.8363295,1
10.033273,7.7678065,7.5435367,1
9.671306,8.736623,6.850295,1
9.235444,9.034821,6.723051,1
8.733721,10.087867,6.084915,1
8.688496,10.357246,5.9251285,1
8.6721945,10.281894,5.9642386,1
8.527495,9.381303,6.4849167,1
9.209055,7.7979684,7.7751484,1
11.182338,4.2553496,9.5715475,0
11.821977,3.4930813,11.244363,0
11.520248,4.230975,10.335321,0
11.677717,3.7791474,10.31829,0
11.592507,3.0321708,10.764157,0
11.99295,2.106949,11.838975,0
12.14537,2.9871104,11.0197315,0
12.1949005,2.957981,11.298667,0
12.010132,3.0256758,11.418628,0
11.832027,3.0404983,11.400976,0
11.724361,2.9794908,11.513832,0
12.02985,3.4227145,11.059096,0
12.026448,3.711442,10.728468,0
12.202146,3.8143039,10.22197,0
12.083965,3.982604,10.1130495,0
11.352318,4.961601,10.079941,0
11.224448,4.829724,10.356577,0
11.19294,4.7969403,10.305326,0
11.170549,4.2645745,10.319135,0
11.519078,3.6798677,10.786776,0
11.327002,4.2737813,10.712768,0
11.329491,4.599419,10.495817,0
11.249503,4.884456,10.216604,0
11.074964,5.9146605,9.30775,0
10.77155,6.3012967,8.646617,0
10.412783,7.574831,7.078563,1
9.147739,8.51685,5.605737,1
9.599469,7.326912,7.3968644,1
10.389848,6.019079,8.329737,0
9.251998,9.223106,7.2771125,0
8.948699,10.519832,4.8932114,0
8.746334,10.708741,4.733943,0
7.359117,9.865218,3.5162346,1
6.5927086,9.269325,2.4226682,1
6.086287,9.29601,2.098575,1
5.925599,9.282754,2.0131288,1
11.733945,1.5277334,11.887624,0
12.640841,2.3850598,11.376285,0
12.576839,3.9315472,9.949758,0
12.242964,4.407199,9.736986,0
11.22103,4.658028,9.1188345,0
11.158769,4.4952865,9.182011,0
11.170247,4.499047,9.225309,0
11.165434,4.5602055,9.220204,0
11.190698,5.0201483,9.109212,0
9.982235,7.388335,7.968418,1
9.785899,8.084189,7.666607,1
9.76627,8.254601,7.572528,1
9.760706,8.29656,7.573462,1
9.69745,8.323143,7.4110384,1
9.288751,10.547667,5.1713405,1
8.979824,10.787183,5.1948957,1
8.085487,10.01357,4.253088,1
7.89823,9.777886,4.1359024,1
3.3282084,3.7717981,5.323835,1
3.286373,3.469573,4.5871735,0
9.942691,4.156905,9.931252,0
11.47764,3.5907393,10.998704,0
11.551581,4.110565,10.759979,0
11.746495,3.7975256,10.373386,0
11.680725,3.1732695,10.698383,0
11.7775755,2.8490028,11.559489,0
11.787039,2.5503526,11.837391,0
11.772645,2.4891732,11.904303,0
11.911001,2.2680514,11.974288,0
12.210306,2.5126595,11.794132,0
12.1311035,2.7872758,11.626631,0
12.009494,2.9094915,11.776143,0
11.839381,2.9772224,11.762656,0
11.760682,3.2118971,11.674567,0
11.677333,3.2812686,11.3401785,0
11.727791,3.3875313,11.341705,0
11.672781,3.7801657,11.1451645,0
11.586622,3.8067195,11.075957,0
11.37873,3.7532947,10.720942,0
12.124359,3.7429917,10.531633,0
11.990198,4.1217313,9.987483,0
11.7982855,4.6919045,9.836541,0
11.2905855,5.2052264,9.825714,0
11.171461,4.6983624,10.27473,0
11.140745,4.709592,10.518953,0
11.239759,4.599252,10.480806,0
11.232609,5.0042534,10.198691,0
11.274388,5.192732,9.960356,0
10.837868,6.210214,8.498907,0
10.33368,7.546252,6.885182,0
11.077422,5.298253,8.868794,0
10.914039,6.2235336,8.441264,0
10.348555,7.8563247,6.5975094,0
9.144351,10.116995,5.3242726,0
8.529425,10.352051,4.649804,0
7.9943523,10.055613,4.240509,1
7.2633686,9.912993,3.2950432,1
6.604725,9.377621,2.4592783,1
6.3747354,9.399653,2.2219212,1
6.20838,9.357797,2.1251981,1
6.103189,9.356678,2.0952678,1
11.555898,1.8122553,11.970875,0
11.570403,1.8705711,11.974743,0
11.96418,1.7792072,11.99131,0
12.573332,2.317722,11.424628,0
12.529513,3.9266446,9.977682,0
11.700751,4.78762,9.716606,0
11.198414,4.681059,9.148305,0
11.190294,4.615392,9.191572,0
11.109717,6.051799,8.865212,0
10.776384,6.5802684,8.460405,1
10.237139,7.816439,7.5324864,1
10.078589,7.956008,7.470323,1
9.979811,8.169281,7.4001794,1
9.671994,8.507535,7.005882,1
9.646182,8.552894,7.0192485,1
9.910273,8.898445,6.6963234,1
9.693163,8.9548235,6.4623146,1
3.0663877,3.8272069,5.4403696,1
2.8891163,3.7991545,5.439073,1
2.720715,3.7842858,5.4528637,1
3.2893,3.4718618,4.5124426,1
9.927275,4.153692,9.926953,0
10.581078,4.3332763,10.008365,0
11.303008,4.3380065,10.432195,0
11.545082,4.1691403,10.673388,0
11.511834,4.346392,10.360526,0
11.57746,3.9027157,10.261762,0
11.7882185,3.42227,10.513791,0
12.080601,2.812912,11.109899,0
12.272787,2.577226,11.250557,0
12.280991,2.5806475,11.741792,0
12.056848,2.6996374,11.824499,0
