X,Y,Z,Digit
10.829027,1.8888302,12.529151,0
11.5345125,3.9847815,11.258655,0
10.667293,5.419707,10.4652405,0
10.289655,6.250777,9.61205,0
10.375417,5.781998,9.670719,0
10.46463,5.3369303,9.58001,0
10.531542,5.182749,9.566736,0
10.482176,5.8842835,9.475626,0
9.855509,7.9654703,8.03819,1
9.884712,8.07023,7.9257474,1
9.92132,8.49293,7.5434537,1
9.725814,9.59452,6.438908,1
9.275871,9.910593,6.1917515,1
8.767162,11.164505,5.4115486,1
8.756615,11.396067,5.2959223,1
8.71176,11.371557,5.2491274,1
8.797046,9.717158,6.229314,1
8.914083,8.5105505,7.5918365,1
10.140408,4.4465976,10.165376,0
10.279561,3.476087,12.039546,0
10.300494,4.254807,10.945619,0
10.380026,3.848172,11.065276,0
10.083489,3.099793,11.428276,0
10.284824,1.9549633,12.954773,0
10.713778,2.9606905,11.924445,0
10.5889225,2.775752,12.387392,0
10.471638,2.829182,12.442411,0
10.314203,2.9173424,12.429194,0
10.206999,2.9716647,12.371847,0
10.518482,3.611434,11.912039,0
10.686886,3.7999582,11.415331,0
11.153696,3.959312,11.14984,0
10.979702,4.146604,10.932191,0
10.105822,5.279907,10.798828,0
9.898082,5.0688105,11.03129,0
9.902589,5.0451508,10.967441,0
9.921782,4.3195786,10.913439,0
10.027112,3.6310608,11.514267,0
9.948178,4.3998327,11.403993,0
9.975323,4.7924294,11.182626,0
9.951534,5.1435485,11.004594,0
10.212536,6.4327736,9.797706,0
10.037502,6.973515,9.068959,0
10.135187,8.136058,6.7928395,1
9.411327,9.180566,4.902815,1
9.449562,7.8731017,7.467058,1
9.757675,6.739517,8.518433,0
8.824084,10.065393,7.0289183,0
9.41897,11.343392,4.148412,0
9.241943,11.697505,3.6792655,0
8.185165,10.938143,2.4522421,1
6.9260983,10.267921,0.9607986,1
6.6382647,10.431071,0.53666455,1
6.471008,10.439867,0.27772513,1
10.351165,1.3707454,12.593023,0
11.159191,2.2821171,12.628215,0
11.648561,3.91716,11.283261,0
11.473385,4.0784845,11.22511,0
10.50047,5.280357,9.582785,0
10.533605,5.2784224,9.548257,0
10.508146,5.2497935,9.54023,0
10.498419,5.2326612,9.591244,0
10.508543,5.664111,9.532654,0
9.747835,8.104233,7.9976997,1
9.653386,8.918103,7.5922055,1
9.635468,9.070696,7.485433,1
9.662986,9.121908,7.4185667,1
9.666096,9.153485,7.293985,1
9.582248,11.71054,4.3109064,1
9.445777,11.808272,4.242594,1
8.694286,11.025316,2.9750123,1
8.615524,10.904518,2.8401673,1
2.2141654,3.6184993,6.997715,1
2.422452,3.5690944,6.797089,0
8.753226,4.2559285,10.473503,0
9.999581,3.4797046,11.816164,0
10.25852,4.033593,11.472675,0
10.438452,3.8170016,11.09937,0
10.101487,3.318414,11.421211,0
10.084371,2.6650515,12.466994,0
10.093936,2.4000537,12.852625,0
10.090937,2.4071813,12.916944,0
10.335305,2.3388112,12.844694,0
10.580375,2.4181082,12.720179,0
10.500725,2.7944736,12.656061,0
10.398127,2.9426367,12.480298,0
10.144152,2.9309556,12.569436,0
10.131738,3.1264784,12.487798,0
10.046599,3.109807,12.152212,0
10.034038,3.1768277,12.134453,0
10.179112,3.7694068,11.933831,0
10.200687,3.8313282,11.668703,0
9.920312,3.8402426,11.464343,0
10.750619,3.7131033,11.55158,0
10.914044,4.235689,10.783674,0
10.753574,4.7753487,10.733299,0
10.1007595,5.5920343,10.516594,0
9.904215,5.0529175,10.911938,0
9.792871,5.000842,11.235833,0
9.8789,4.8114753,11.225246,0
9.913414,5.272552,10.939855,0
10.057666,5.495812,10.774936,0
10.165163,6.895816,8.816416,0
10.18883,8.075401,6.657866,0
10.07332,5.577187,9.383028,0
10.229844,6.5212736,9.1232605,0
10.432648,8.218931,6.5697575,0
9.57683,11.003804,4.633772,0
8.989935,11.381597,3.4938402,0
8.630602,11.219916,3.0290601,1
8.140208,11.033872,2.2816522,1
6.967765,10.3353,0.9911648,1
6.7613683,10.421374,0.80087197,1
6.653718,10.45917,0.6646288,1
6.576203,10.452934,0.4699981,1
9.977426,1.6173255,12.579973,0
9.985702,1.6326531,12.582992,0
10.428687,1.4241298,12.943382,0
11.087497,2.051199,12.599759,0
11.575688,3.9451587,11.30461,0
10.4940815,5.158083,10.556172,0
10.505929,5.300482,9.594723,0
10.526686,5.2252803,9.620695,0
10.4189415,6.5183015,9.293866,0
10.194728,7.107584,8.93298,1
10.184042,8.6017275,7.532984,1
10.073656,8.874055,7.3759794,1
9.960366,9.061597,7.236059,1
9.731846,9.342798,6.7695794,1
9.589017,9.472242,6.6828847,1
10.077132,9.895386,6.199006,1
9.888965,9.921156,6.011107,1
1.7398233,3.6053293,7.149449,1
1.5804082,3.5502224,7.07447,1
1.4042324,3.4882336,6.9542193,1
2.5213957,3.5550125,6.697556,1
8.772875,4.26486,10.4821615,0
9.363954,4.4197173,10.647093,0
10.019154,4.4193873,11.150698,0
10.270873,4.068047,11.347905,0
10.24817,4.407285,11.025838,0
10.278826,4.0099325,10.950451,0
10.414765,3.394753,11.222607,0
10.547069,2.757636,12.013881,0
10.912536,2.5928223,12.239614,0
10.6987295,2.6568375,12.665997,0
10.605738,2.7724113,12.739621,0
10.093106,2.5406072,12.671488,0
10.191579,2.9605181,12.498966,0
10.134902,3.1282723,12.38612,0
10.417622,2.993087,12.305584,0
10.445808,3.2958605,12.169796,0
10.464122,3.400835,12.011069,0
10.483209,3.599573,11.819319,0
10.421776,3.8130798,11.750433,0
10.2569275,4.03442,11.348945,0
10.267453,3.7974293,11.308465,0
9.929174,3.776429,10.971297,0
10.23668,3.161633,11.933741,0
10.564776,3.321787,11.978771,0
10.704615,3.3147535,11.711013,0
10.941332,3.994679,11.062729,0
11.238184,4.0232,11.089759,0
10.21424,5.5610213,10.405423,0
10.106308,5.730687,10.289868,0
10.091827,5.3564963,10.691845,0
9.994821,5.3628087,10.762216,0
10.085686,5.615394,10.428308,0
10.170532,5.6829123,10.3894005,0
10.256347,6.510252,9.650258,0
10.052701,6.5470476,9.111059,0
10.013397,6.699601,9.045483,0
10.254386,6.7556143,8.687952,0
9.9630785,5.8507633,9.071797,0
10.507815,5.3688617,10.07302,0
10.550927,5.443306,9.882367,0
10.407437,6.889433,8.4907255,0
10.483595,8.055904,6.8608804,0
10.314291,10.005207,5.164996,0
9.5357065,11.283539,4.1926975,0
8.533157,11.837989,2.4651217,1
