X,Y,Z,Digit
11.518782,2.6758907,12.230248,0
11.839646,4.4056334,10.618885,0
10.916989,6.0442963,9.973889,0
10.539537,6.731133,9.273682,0
10.5497875,6.239868,9.388909,0
10.41585,5.801575,9.277291,0
10.416788,5.6145906,9.363793,0
10.435472,6.236194,9.297894,0
9.809015,8.215218,7.666814,1
9.794154,8.36262,7.4754996,1
9.764419,8.689553,7.098746,1
9.577178,9.74063,5.9419417,1
9.144218,10.103148,5.6294703,1
8.624784,11.027264,4.751408,1
8.6203785,11.243216,4.662098,1
8.585697,11.197123,4.6738706,1
8.59818,9.915973,5.6733613,1
8.911896,8.718219,7.329321,1
10.37662,4.9610295,10.163927,0
11.081051,4.2526484,11.817422,0
10.756378,4.9576206,10.788181,0
10.857309,4.5780215,10.851984,0
10.691881,3.6994956,11.369006,0
11.145797,2.7059896,12.689174,0
11.318518,3.773839,11.535765,0
11.228014,3.6117144,11.890295,0
11.15458,3.6709306,12.057216,0
11.002739,3.734373,12.1046715,0
10.963946,3.7117107,12.147995,0
11.231627,4.3908377,11.574097,0
11.1910305,4.5386176,11.199557,0
11.49384,4.4538717,10.769214,0
11.312974,4.6923485,10.635667,0
10.580105,5.8107953,10.501855,0
10.478325,5.7466736,10.753336,0
10.46247,5.761902,10.703062,0
10.318053,5.037426,10.751374,0
10.6779585,4.494991,11.39112,0
10.579448,5.123108,11.2570715,0
10.572253,5.461911,10.936122,0
10.506162,5.778525,10.643608,0
10.465711,6.8912673,9.522842,0
10.170175,7.255469,8.865535,0
10.209513,8.497536,6.70066,1
9.191698,9.217111,4.5464377,1
9.315196,8.318905,6.7376127,1
9.952252,6.8275123,8.580258,0
8.994393,10.189613,6.517998,0
9.145791,11.301473,3.5744197,0
8.950679,11.584306,3.4093435,0
7.7800164,10.377252,2.2033165,1
6.91723,9.717474,1.0131147,1
6.4143014,9.739172,0.66566503,1
6.2639756,9.767358,0.57810587,1
10.83147,2.1845376,12.572942,0
11.890558,3.1165102,11.868069,0
11.954836,4.2902822,10.679173,0
11.729342,4.5577216,10.5439,0
10.374997,5.7706146,9.4085455,0
10.308899,5.589925,9.462296,0
10.312793,5.5634007,9.498717,0
10.310977,5.5480275,9.494265,0
10.381307,6.019958,9.384575,0
9.712119,8.341974,7.6210465,1
9.548913,9.150319,7.098189,1
9.512165,9.26182,6.9685245,1
9.49521,9.265357,6.956504,1
9.474361,9.268136,6.8144383,1
9.4234295,11.488066,3.9200153,1
9.261299,11.639597,3.8481026,1
8.264858,10.626493,2.711211,1
3.0906432,3.6412206,6.3501906,1
2.643249,3.23672,6.0365486,1
2.5900874,2.9894226,5.7054043,0
9.178628,4.944773,10.541745,0
10.72761,4.293271,11.647965,0
10.755275,4.9263616,11.323199,0
10.881077,4.560176,10.889391,0
10.9155245,3.8408158,11.252706,0
11.030737,3.4779367,12.102608,0
11.011941,3.3490813,12.5452795,0
11.01599,3.3082085,12.639977,0
11.169359,3.0595396,12.609914,0
11.436202,3.124912,12.390555,0
11.272176,3.5689743,12.23962,0
11.23374,3.624424,12.470637,0
11.023813,3.786902,12.423142,0
10.99713,4.0053654,12.281585,0
10.878427,3.9959378,12.007814,0
10.92839,4.1214037,11.962214,0
10.848104,4.5546355,11.7522,0
10.767409,4.694543,11.607915,0
10.49578,4.60048,11.262899,0
11.306759,4.4152026,11.171288,0
11.16972,4.781363,10.573582,0
11.061379,5.3754783,10.429732,0
10.467374,6.080244,10.256869,0
10.45683,5.6961284,10.712534,0
10.381921,5.6455665,10.970493,0
10.480374,5.4066696,11.046975,0
10.436204,5.876521,10.651741,0
10.532207,6.1075807,10.420378,0
10.370292,7.1654816,8.685867,0
10.110844,8.365549,6.3736997,0
10.357715,6.143446,9.185351,0
10.434973,6.9489183,8.796533,0
10.231956,8.584202,6.0649767,0
9.294733,10.843391,4.167248,0
8.642346,11.021196,3.2490308,0
8.200038,10.698139,2.6795068,1
7.6974726,10.409282,2.0047674,1
6.9252353,9.832787,1.0233735,1
6.790477,9.854894,0.884341,1
6.5765305,9.839083,0.73058647,1
6.4349604,9.793302,0.65259993,1
10.556523,2.4329445,12.646533,0
10.603024,2.4892342,12.62586,0
11.0399065,2.406612,12.602309,0
11.755289,2.8765848,12.071039,0
11.892402,4.3217607,10.668779,0
10.754919,5.7994566,10.110002,0
10.370314,5.764555,9.450398,0
10.328402,5.666971,9.475414,0
10.483498,6.842339,9.168879,0
10.3347025,7.4554715,8.630497,1
9.865456,8.78888,7.0705686,1
9.80184,8.940711,6.931377,1
9.695495,9.173797,6.7920513,1
9.464428,9.46556,6.2667494,1
9.436679,9.520792,6.2093186,1
9.78067,9.926981,5.836036,1
9.609837,9.946147,5.5520906,1
2.4494047,3.457571,6.3206754,1
2.255488,3.4591696,6.3417377,1
2.0919707,3.4698777,6.319086,1
2.5745804,2.91176,5.5817776,1
9.115733,4.884852,10.482528,0
9.819561,5.099983,10.616581,0
10.541517,5.1479864,10.908298,0
10.770348,4.941693,11.19541,0
10.730009,5.116986,10.839008,0
10.742521,4.6847153,10.799807,0
10.929393,4.058706,11.099853,0
11.27242,3.5653434,11.699194,0
11.428393,3.2568798,11.824602,0
11.410509,3.3070362,12.359103,0
11.225611,3.4930315,12.425638,0
11.0017185,3.3685226,12.506409,0
11.0350685,3.7402287,12.288764,0
10.972137,3.8275876,12.434934,0
11.175152,3.7632687,12.0932255,0
11.275256,4.1337495,11.844749,0
11.190098,4.26904,11.777247,0
11.042625,4.4222007,11.506998,0
10.9425745,4.5890613,11.446303,0
10.768537,4.8795958,11.205677,0
10.8116865,4.643013,11.108823,0
10.407353,4.3531847,10.964456,0
10.958513,3.920398,11.782418,0
11.236695,4.0914235,11.808725,0
11.241683,4.0139523,11.339474,0
11.280944,4.4760156,10.89044,0
11.599329,4.488208,10.660162,0
10.634048,6.0910397,10.09751,0
10.535542,6.312307,9.984174,0
10.561844,5.953938,10.373534,0
10.466796,5.937188,10.445261,0
10.506492,6.147325,10.16004,0
10.639594,6.1678524,10.191599,0
10.532294,6.9091873,9.369119,0
10.279587,6.872653,8.988785,0
10.2193365,6.906189,8.923467,0
10.413026,7.101221,8.576307,0
10.167503,6.3270206,8.828107,0
10.754758,5.858706,9.743954,0
10.720354,6.0530086,9.484343,0
10.463849,7.341535,8.103037,0
10.364382,8.330807,6.44156,0
9.956601,9.850085,4.677325,0
9.271298,11.132305,3.6545274,0
8.329939,11.530977,2.1729426,1
7.592692,10.407251,1.7849145,1
7.285911,10.114553,1.3926105,1
7.046142,9.974319,1.1174577,1
6.9296565,9.906997,1.0133057,1
6.7224483,9.868719,0.83164907,1
11.527794,2.6022422,12.57011,0
10.989994,2.1420176,12.380894,0
10.629991,1.795613,12.609542,0
11.161308,2.529322,12.363978,0
11.689682,4.4728465,10.634775,0
10.402876,5.706435,9.381062,0
10.419076,5.767221,9.323672,0
9.869451,8.57631,7.026712,1
9.768899,8.707799,6.9313297,1
9.762365,8.902754,6.7936006,1
9.719933,9.138537,6.4363804,1
9.728598,9.01545,6.339458,1
9.841151,8.883903,6.429199,1
