X,Y,Z,Digit
-2.4797106,7.9162383,-0.9699945,0
-2.1155672,5.777016,0.47727126,0
-1.4846628,4.7730036,0.74618,0
-1.010152,4.100727,1.2398978,0
-1.0977684,4.580331,1.1151183,0
-0.97235966,5.157881,1.2317197,0
-0.9799226,5.356519,1.1019194,0
-0.8815418,4.6955743,1.1327426,0
0.005155788,2.7034557,1.960901,1
0.0254005,2.5280097,2.1332655,1
0.08929972,2.2482429,2.3063836,1
0.43043277,1.2670428,2.998098,1
0.8600947,0.8565334,3.1083276,1
1.135068,-0.07227469,3.7016659,1
1.1693338,-0.46367717,3.9520998,1
1.1853381,-0.40728194,3.9046702,1
1.4800111,0.4136861,3.3246498,1
0.75977165,2.2919698,2.0776193,1
-1.0521892,5.6876273,0.74228156,0
-1.7166132,6.625915,-0.8134488,0
-1.3979802,5.916632,-0.0023537849,0
-1.5117481,6.1984935,0.06496535,0
-1.4881828,7.000406,-0.3196385,0
-2.1692116,7.9294,-1.3502052,0
-2.0282848,6.998613,-0.45861477,0
-2.1110342,7.1769137,-0.7170908,0
-1.9850925,7.0867643,-0.89439535,0
-1.7853273,6.996702,-0.9216586,0
-1.705404,7.0281553,-1.0081729,0
-1.9182805,6.520907,-0.60066456,0
-1.853574,6.3227334,-0.2796841,0
-1.9848428,6.201902,0.16687946,0
-1.8591833,5.9314804,0.29521352,0
-1.2175022,5.002881,0.30320778,0
-1.0190475,5.1407046,-0.038187064,0
-0.997642,5.10614,0.011430359,0
-1.0236514,5.6627707,0.047156688,0
-1.4099643,6.3614445,-0.37148204,0
-1.2342632,5.775614,-0.36767852,0
-1.1706439,5.298007,-0.14731048,0
-1.0287921,5.1169424,0.052453328,0
-0.94486797,4.059868,0.8122502,0
-0.6436268,3.627906,1.4244312,0
-0.2648783,2.3476124,2.962483,1
0.9234754,1.404982,4.343759,1
0.48422796,2.666555,2.600551,1
-0.39679533,3.811876,1.7332282,0
0.7000199,0.6594691,2.749209,0
1.0092242,-0.6334454,4.8435802,0
1.2046211,-0.7650118,4.9820333,0
2.6536233,-0.1480039,6.0593166,1
3.4616876,0.21302788,7.057566,1
4.003776,0.08165993,7.460611,1
4.122203,0.07110161,7.466129,1
-1.9209362,8.429252,-1.5052384,0
-2.6042297,7.6541286,-0.75615597,0
-2.2173915,5.870712,0.44872448,0
-1.9715552,5.497061,0.5637628,0
-0.9039567,5.198996,1.0480297,0
-0.88108975,5.2762523,0.99175453,0
-0.8974209,5.31753,0.94513524,0
-0.88172644,5.2689366,0.92239875,0
-0.9020976,4.8840103,1.0619369,0
0.045160897,2.5532417,2.000329,1
0.2669604,1.9552008,2.2352812,1
0.2898229,1.7929224,2.310954,1
0.28926605,1.7731967,2.3346574,1
0.35108024,1.6982664,2.4953253,1
0.6064965,-0.6122529,4.5576215,1
0.82625055,-0.75838757,4.5392184,1
1.7921087,-0.29242557,5.237386,1
6.8483405,3.7221346,3.099842,1
7.1392016,4.210182,3.2133055,1
6.9601665,4.580069,3.29734,0
0.17617777,5.6417727,0.23480688,0
-1.4291358,6.481531,-0.61835116,0
-1.4019126,5.9447346,-0.4266186,0
-1.5734857,6.224549,0.04534862,0
-1.5869368,6.802292,-0.24035642,0
-1.8467778,7.2563562,-1.0097122,0
-1.8766371,7.518215,-1.3628911,0
-1.9537042,7.5597053,-1.4331404,0
-2.019231,7.6565614,-1.4541701,0
-2.235736,7.546978,-1.2212187,0
-2.0920315,7.174559,-1.0584105,0
-2.0320683,7.1569815,-1.1655377,0
-1.8521451,7.1412787,-1.288883,0
-1.7600965,6.900739,-1.1879247,0
-1.6047072,6.7150383,-0.8908179,0
-1.6728197,6.6610394,-0.86092347,0
-1.5199664,6.3147573,-0.77453846,0
-1.4615791,6.2567344,-0.56364673,0
-1.267208,6.2742677,-0.3711649,0
-1.9399682,6.254925,-0.08788494,0
-1.7374142,5.787013,0.39511034,0
-1.6234972,5.293553,0.53196126,0
-1.1228755,4.764231,0.43233216,0
-1.0044929,5.2488933,0.046982065,0
-1.0430521,5.295727,-0.17943764,0
-1.069089,5.3584495,-0.13721843,0
-0.99767524,4.9801164,0.13142483,0
-1.1311958,4.7867684,0.314914,0
-0.7974534,3.6952345,1.6470677,0
-0.26132947,2.5007262,3.1069837,0
-0.97247404,4.6289854,1.341434,0
-0.9060451,3.6764445,1.6351271,0
-0.18401584,2.1411743,3.2546372,0
0.72423655,-0.14377317,4.404017,0
1.461449,-0.4569465,5.0429583,0
1.959444,-0.33850592,5.424141,1
2.748905,-0.19923316,6.2190847,1
3.4660623,0.079628035,7.037237,1
3.7027183,0.040175706,7.2818837,1
3.8425612,0.0057528242,7.383359,1
3.9919248,-0.018193059,7.455676,1
-1.7701383,8.227571,-1.641732,0
-1.7518666,8.185354,-1.6132399,0
-2.1163185,8.21803,-1.3635597,0
-2.561856,7.8124886,-0.8561526,0
-2.1966975,5.9150176,0.4068969,0
-1.5727886,5.2086253,0.662154,0
-0.88992304,5.1765404,1.0235354,0
-0.85840565,5.227285,0.9979484,0
-0.9397117,3.9040318,1.2387372,0
-0.7191253,3.3070803,1.613499,1
-0.096723475,2.1715837,2.3847113,1
0.02567107,2.0841947,2.4228551,1
0.11859084,1.7876748,2.5108247,1
0.49583957,1.4055,2.8701367,1
0.44185236,1.4605955,2.8217115,1
0.18116896,1.1234295,3.2628596,1
0.3590677,1.0338433,3.500867,1
7.522081,4.0808,3.294484,1
7.711581,4.206845,3.354986,1
7.8686986,4.324346,3.419436,1
6.943553,4.6455812,3.3616333,1
0.21318576,5.6459103,0.24012412,0
-0.3910471,5.5556254,0.2021239,0
-1.1726625,5.7432775,-0.11171372,0
-1.3894082,5.8640327,-0.27593434,0
-1.3161811,5.694917,-0.010754867,0
-1.3588492,6.118887,0.12362455,0
-1.6031674,6.6614265,-0.119588986,0
-2.011789,7.201111,-0.52877927,0
-2.2178864,7.4280357,-0.61029875,0
-2.2201886,7.4496255,-1.118099,0
-2.0703595,7.361816,-1.249477,0
-1.8768992,7.362099,-1.2588404,0
-1.7804412,7.095977,-1.141595,0
-1.7614456,6.875291,-1.170379,0
-1.8802012,6.9125066,-0.8652154,0
-2.00749,6.7380223,-0.72922224,0
-1.8644801,6.6475554,-0.712647,0
-1.7572298,6.457663,-0.49844897,0
-1.6372513,6.2848244,-0.5020478,0
-1.5007242,6.0887523,-0.28481805,0
-1.4797044,6.197701,-0.21364862,0
-1.1499932,6.3327427,-0.07971208,0
-1.6280525,6.7165456,-0.60070163,0
-1.9192637,6.753616,-0.73976606,0
-1.952405,6.659245,-0.3005393,0
-1.8582584,6.1493683,0.11030577,0
-1.9965305,5.894556,0.3645447,0
-1.3261207,4.7496595,0.63208216,0
-1.1671519,4.6210623,0.63549584,0
-1.158714,4.8337517,0.4115758,0
-1.0029901,4.910392,0.3400918,0
-1.1042976,4.6834836,0.5423363,0
-1.1270422,4.632677,0.5104801,0
-1.0429733,4.0254245,1.0727816,0
-0.7427791,3.9185576,1.4792861,0
-0.72002625,4.0063705,1.449296,0
-0.81878835,3.786494,1.720531,0
-0.6765906,4.3662553,1.6025435,0
-1.3054625,4.825474,0.8342752,0
-1.1930305,4.686422,1.0506735,0
-0.91942763,3.7553816,1.8174353,0
-0.39380997,2.486184,3.148724,0
0.16552722,0.9140546,4.171157,0
0.90958637,-0.5436431,4.88724,0
1.8493497,-1.04275,5.822549,1
2.8016198,-0.337744,6.435175,1
3.059493,-0.18171266,6.691883,1
3.380731,-0.022473788,6.9934096,1
3.4824853,0.011503673,7.1059866,1
3.6881692,0.009700626,7.285069,1
-2.458072,8.021571,-1.2073544,0
-2.035107,8.489383,-1.3996108,0
-1.8424737,8.784654,-1.5987587,0
-2.2582731,8.090142,-1.1956137,0
-2.071636,5.817485,0.42159748,0
-0.97157997,5.257549,1.0623847,0
-0.9287739,5.2521987,1.0945021,0
-0.05215953,2.25949,2.4659991,1
0.024276853,2.1612368,2.5613503,1
0.0683356,2.0544307,2.6062489,1
0.15044901,1.904393,2.8476102,1
0.1820483,1.9739233,2.9255912,1
0.14279409,2.0170457,2.9248128,1
0.28949955,1.7056583,2.894616,1
0.42913038,1.3806823,3.0804024,1
0.37946177,1.480803,2.9933348,1
0.74147815,1.2961131,3.6641178,1
7.059586,3.843371,3.145929,1
7.902156,4.3337584,3.4484966,1
8.062078,4.4795547,3.556474,1
8.228902,4.670216,3.7523746,1
8.696526,5.2307343,4.579269,1
8.010661,4.7715335,4.2090673,1
6.9389124,4.6325994,3.3393393,1
-0.6597864,5.5069556,0.20305988,0
-1.2311107,5.424884,-0.027776992,0
-1.1643094,5.227842,0.12101081,0
-1.2773516,5.9007516,0.10800369,0
-2.2187846,7.4017544,-1.125548,0
-1.8134456,6.8468385,-1.0648485,0
-1.7298019,6.816525,-0.79269123,0
-1.7612294,6.8014264,-0.80837286,0
-2.13692,7.166307,-0.6471512,0
-2.0617359,7.0856137,-0.90693367,0
-1.8985842,6.808229,-0.73897606,0
-1.8149754,6.528676,-0.52225196,0
-1.9566357,6.14504,0.19048548,0
-1.803668,6.6550436,-0.04948437,0
-1.8110237,6.8110375,-0.29582462,0
-1.8488065,6.651921,-0.49992305,0
-1.8465096,6.2481213,-0.35420027,0
-1.4683211,5.1260257,0.6717581,0
-1.1294687,4.4025216,0.97869086,0
-1.5771936,5.1412363,0.98227227,0
-1.6271033,5.1805863,0.90812236,0
-1.6550847,4.983684,0.79080147,0
-1.1799128,4.4050617,1.0162659,0
-1.1351316,4.8294315,1.0446954,0
-1.405399,5.0072393,1.0436426,0
-1.5867617,5.1806827,0.9565211,0
-1.0611886,4.9841275,0.36035892,0
-1.0122273,3.5421236,1.4759568,0
-0.3899937,2.440962,3.1067457,0
0.19444379,0.83841443,4.211466,0
0.52201277,0.015381557,4.392233,0
0.845363,-0.41034353,4.670447,0
1.7596451,-1.2579532,5.877505,0
2.5512257,-0.65451634,6.360759,0
2.820308,-0.38791648,6.526994,1
2.9378862,-0.2539594,6.598822,0
3.3822155,-0.004300766,7.0086765,1
-2.3176568,8.352507,-1.2621216,0
-2.2917519,8.291157,-1.1868103,0
-2.020282,8.534296,-1.4109447,0
-1.7943234,8.8449955,-1.6072959,0
-1.7344753,8.856124,-1.640917,0
-2.004774,8.391313,-1.4152681,0
-0.8701546,5.0174584,1.025371,0
-0.85541266,3.9219415,1.3452626,0
-0.7241396,3.3884006,1.6290364,0
-0.0775766,2.2060814,2.38944,1
0.021198219,2.1478362,2.527917,1
0.105799586,2.1437137,2.6261516,1
0.07279991,2.0513415,2.669608,1
0.162145,1.8899897,2.626953,1
0.25492853,1.7204056,2.7643282,1
0.2811023,1.6508533,2.7894464,1
0.56514597,1.421041,3.376516,1
6.813936,3.7471766,3.0328228,1
7.072499,3.8811991,3.1207173,1
7.3871512,4.0422807,3.219948,1
7.582185,4.1299686,3.285459,1
8.0166,4.440358,3.5138927,1
8.596207,5.1352086,4.0121355,1
9.02189,5.6630206,4.225706,1
9.104717,5.785099,4.36897,1
9.181365,5.8819838,4.286621,1
7.255136,4.6749387,3.6200697,1
6.8988,4.631006,3.2975724,0
-1.5884327,6.00725,0.26443693,0
-1.7538836,5.7350955,0.4122175,0
-1.5236362,6.0617604,0.24352106,0
-1.5658525,6.6576514,-0.06271711,0
-1.9799992,7.188773,-0.7346951,0
-1.8161293,7.081027,-1.3208731,0
-1.6559039,6.8155174,-1.4481702,0
-1.8848646,6.8404374,-0.72334963,0
-2.0985234,7.161021,-0.68462956,0
-1.9117852,7.1172514,-0.8791646,0
-1.860098,6.8813205,-1.0381202,0
-1.9520345,6.875758,-0.7161213,0
-1.9082705,6.4872394,-0.3151486,0
-2.2114644,7.1123385,-0.5072262,0
-2.2265744,7.0834813,-0.5093247,0
-2.213968,7.068931,-0.46014345,0
-2.1546001,7.2346067,-0.80950177,0
-2.073243,7.0983415,-0.976408,0
-1.6452475,6.8438044,-0.63768274,0
-1.8915893,6.4179816,-0.13303839,0
-1.8149817,5.4207516,0.53652877,0
-1.5729071,5.0713315,1.01539,0
-1.6174383,5.1800933,0.9640429,0
-1.5862492,5.3098173,0.8270131,0
-1.8163756,6.0599685,0.34160474,0
-2.012948,6.1122537,0.28281394,0
-1.6031886,5.208345,1.0336748,0
-1.6398156,5.209468,0.94691634,0
-1.5061842,5.6398506,0.6345168,0
-1.2623731,5.250757,0.002816198,0
-1.1501546,4.732496,0.5633703,0
-0.85543525,4.935723,0.74079865,0
-0.93970305,4.9568214,0.81682324,0
-0.89451164,3.8759646,1.1388576,0
0.7118715,0.12263397,4.177809,0
0.8956041,-0.51482844,5.0239654,0
1.4481748,-1.7973158,5.757632,0
2.1822882,-1.4212998,6.1692085,0
2.8101285,-0.45962337,6.52236,0
-1.7592734,8.852455,-1.6297143,0
-1.7815075,8.835321,-1.6105951,0
-1.7183986,8.881466,-1.6596894,0
-1.7403812,8.819918,-1.6369889,0
-1.8984646,8.419534,-1.4880248,0
-0.7916275,4.5075073,1.1540701,0
-0.80109334,4.1220016,1.2389828,0
-0.8761902,3.9472988,1.189153,0
-0.7530056,3.8538547,1.3461876,0
-0.7325216,3.412774,1.5956584,1
-0.65563613,3.2917087,1.6865381,1
0.037707992,2.1601644,2.5911953,1
0.09888343,2.0714245,2.491654,1
6.8271985,3.7585857,3.0347826,1
6.8807917,3.780205,3.0500824,1
7.691756,4.1917253,3.3165262,1
8.016508,4.4406953,3.4958818,1
8.991208,5.6842117,4.0954766,1
9.169398,5.90445,4.191193,1
9.183935,5.8958993,4.264121,1
9.23418,5.9931536,4.3231816,1
9.300286,6.105787,4.2854033,1
9.29732,6.096322,4.308181,1
8.725749,5.260039,4.4258084,1
7.0602207,4.6432457,3.4617739,1
0.20607285,5.6438646,0.23731822,0
-0.71102166,5.747503,0.13874784,0
-1.8626117,6.1380534,0.013235608,0
-1.6081914,6.206371,0.06388407,0
-1.8429654,7.189514,-1.0701604,0
-1.8292251,6.9931793,-1.2881246,0
-1.7407519,6.779358,-1.1072305,0
-1.6306049,6.661551,-0.913158,0
-1.6415664,6.6434994,-0.444484,0
-2.0265288,7.0125446,-0.56239516,0
-1.9786272,7.002837,-0.97130245,0
-1.8246777,6.9429297,-1.1721385,0
-1.7361484,6.585647,-0.88521594,0
-1.5446545,6.733937,-0.38064784,0
-1.5405777,6.6278906,-0.6006549,0
-1.6470467,6.593366,-0.8249266,0
-2.0772452,7.1747036,-0.9337166,0
-2.054086,7.300101,-0.7587149,0
-2.2745948,7.4753013,-1.0076529,0
-1.9933496,6.875348,-0.93631124,0
-1.6162704,6.5800986,-0.6710386,0
-1.6889625,6.6892314,-0.54653233,0
-1.833615,6.08519,-0.090208106,0
-1.7757769,6.157356,0.21226195,0
-1.8590698,6.1240907,0.27618334,0
-1.7900099,7.0160604,-0.051249586,0
-1.84285,7.117932,-0.7191727,0
-1.9032211,6.375698,-0.4522784,0
-1.8817226,6.2702045,0.07915501,0
-1.943748,6.251367,0.14854887,0
-1.6890928,5.7798777,0.23346594,0
-1.3697001,6.169111,-0.028218161,0
-1.2821021,5.9434843,-0.42517605,0
-1.1215867,4.967784,-0.329669,0
